Station Name,Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
QUEBEC/JEAN LESAGE INTL,6/29/2019,2019,6,29,23.8,15.2,19.5,0,1.5,,,18.5,,2,46
QUEBEC/JEAN LESAGE INTL,6/30/2019,2019,6,30,20.9,10.8,15.9,2.1,0,,,7.3,,9,59
QUEBEC/JEAN LESAGE INTL,7/1/2019,2019,7,1,24.4,10.4,17.4,0.6,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,7/2/2019,2019,7,2,27.6,14.3,21,0,3,,,0,,25,36
QUEBEC/JEAN LESAGE INTL,7/3/2019,2019,7,3,28.4,14.3,21.4,0,3.4,,,0,,,
QUEBEC/JEAN LESAGE INTL,7/4/2019,2019,7,4,30.9,12.7,21.8,0,3.8,,,0,,26,31
QUEBEC/JEAN LESAGE INTL,7/5/2019,2019,7,5,29.4,16.1,22.7,0,4.7,,,0.7,,,
QUEBEC/JEAN LESAGE INTL,7/6/2019,2019,7,6,28,9.6,18.8,0,0.8,,,13.8,,33,37
QUEBEC/JEAN LESAGE INTL,7/7/2019,2019,7,7,25.1,8.2,16.7,1.3,0,,,0,,34,33
QUEBEC/JEAN LESAGE INTL,7/8/2019,2019,7,8,25.6,8.9,17.3,0.7,0,,,0,,24,32
QUEBEC/JEAN LESAGE INTL,7/9/2019,2019,7,9,28.1,11.1,19.6,0,1.6,,,0,,32,33
QUEBEC/JEAN LESAGE INTL,7/10/2019,2019,7,10,24.2,11.6,17.9,0.1,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,7/11/2019,2019,7,11,22.5,16.2,19.4,0,1.4,,,6.3,,9,35
QUEBEC/JEAN LESAGE INTL,7/12/2019,2019,7,12,26.3,17.6,22,0,4,,,0.6,,,
QUEBEC/JEAN LESAGE INTL,7/13/2019,2019,7,13,27.6,16.1,21.8,0,3.8,,,8.8,,28,52
QUEBEC/JEAN LESAGE INTL,7/14/2019,2019,7,14,24.2,14.3,19.3,0,1.3,,,0,,27,38
QUEBEC/JEAN LESAGE INTL,7/15/2019,2019,7,15,27.8,12.4,20.1,0,2.1,,,0,,29,35
QUEBEC/JEAN LESAGE INTL,7/16/2019,2019,7,16,26.4,12,19.2,0,1.2,,,4.3,,,
QUEBEC/JEAN LESAGE INTL,7/17/2019,2019,7,17,28.3,13.1,20.7,0,2.7,,,0,,28,33
QUEBEC/JEAN LESAGE INTL,7/18/2019,2019,7,18,26.8,9.7,18.3,0,0.3,,,0,,,
QUEBEC/JEAN LESAGE INTL,7/19/2019,2019,7,19,29.2,14.6,21.9,0,3.9,,,7.8,,24,46
QUEBEC/JEAN LESAGE INTL,7/20/2019,2019,7,20,31.6,19.9,25.7,0,7.7,,,0,,,
QUEBEC/JEAN LESAGE INTL,7/21/2019,2019,7,21,27.5,14,20.7,0,2.7,,,3.2,,,
QUEBEC/JEAN LESAGE INTL,7/22/2019,2019,7,22,22.8,10,16.4,1.6,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,7/23/2019,2019,7,23,25.4,10.4,17.9,0.1,0,,,0.4,,25,32
QUEBEC/JEAN LESAGE INTL,7/24/2019,2019,7,24,22.2,9.1,15.7,2.3,0,,,0,,17,31
QUEBEC/JEAN LESAGE INTL,7/25/2019,2019,7,25,25.9,8.9,17.4,0.6,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,7/26/2019,2019,7,26,29.1,10.8,20,0,2,,,0,,,
QUEBEC/JEAN LESAGE INTL,7/27/2019,2019,7,27,30.6,14.6,22.6,0,4.6,,,0,,,
QUEBEC/JEAN LESAGE INTL,7/28/2019,2019,7,28,29.2,15.5,22.4,0,4.4,,,0,,25,39
QUEBEC/JEAN LESAGE INTL,7/29/2019,2019,7,29,30.8,17.1,23.9,0,5.9,,,0,,,
QUEBEC/JEAN LESAGE INTL,7/30/2019,2019,7,30,31.6,17.2,24.4,0,6.4,,,0.5,,31,42
QUEBEC/JEAN LESAGE INTL,7/31/2019,2019,7,31,29.7,19,24.4,0,6.4,,,0.5,,,
QUEBEC/JEAN LESAGE INTL,8/1/2019,2019,8,1,27.7,12.3,20,0,2,,,0,,27,31
QUEBEC/JEAN LESAGE INTL,8/2/2019,2019,8,2,28.3,11.1,19.7,0,1.7,,,0,,25,34
QUEBEC/JEAN LESAGE INTL,8/3/2019,2019,8,3,23.5,11.3,17.4,0.6,0,,,5.5,,,
QUEBEC/JEAN LESAGE INTL,8/4/2019,2019,8,4,21.6,7.9,14.7,3.3,0,,,0,,29,32
QUEBEC/JEAN LESAGE INTL,8/5/2019,2019,8,5,24.3,6.6,15.5,2.5,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,8/6/2019,2019,8,6,29.6,11.8,20.7,0,2.7,,,0,,,
QUEBEC/JEAN LESAGE INTL,8/7/2019,2019,8,7,26.8,18.4,22.6,0,4.6,,,0,,,
QUEBEC/JEAN LESAGE INTL,8/8/2019,2019,8,8,24.5,16.4,20.4,0,2.4,,,20.2,,,
QUEBEC/JEAN LESAGE INTL,8/9/2019,2019,8,9,22.9,13.4,18.2,0,0.2,,,0,,26,34
QUEBEC/JEAN LESAGE INTL,8/10/2019,2019,8,10,20.9,11.9,16.4,1.6,0,,,1.4,,27,45
QUEBEC/JEAN LESAGE INTL,8/11/2019,2019,8,11,26.1,12.9,19.5,0,1.5,,,0.1,,28,41
QUEBEC/JEAN LESAGE INTL,8/12/2019,2019,8,12,24.1,14.6,19.3,0,1.3,,,8.2,,,
QUEBEC/JEAN LESAGE INTL,8/13/2019,2019,8,13,23.1,9.8,16.4,1.6,0,,,0,,28,35
QUEBEC/JEAN LESAGE INTL,8/14/2019,2019,8,14,22.9,10.5,16.7,1.3,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,8/15/2019,2019,8,15,23.9,9.7,16.8,1.2,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,8/16/2019,2019,8,16,21.3,11.6,16.4,1.6,0,,,1.7,,,
QUEBEC/JEAN LESAGE INTL,8/17/2019,2019,8,17,23.8,13.7,18.7,0,0.7,,,5.6,,,
QUEBEC/JEAN LESAGE INTL,8/18/2019,2019,8,18,25.7,16.8,21.3,0,3.3,,,3.9,,,
QUEBEC/JEAN LESAGE INTL,8/19/2019,2019,8,19,26.7,13.1,19.9,0,1.9,,,8.4,,24,34
QUEBEC/JEAN LESAGE INTL,8/20/2019,2019,8,20,26.5,10,18.3,0,0.3,,,0,,26,36
QUEBEC/JEAN LESAGE INTL,8/21/2019,2019,8,21,19.4,11.4,15.4,2.6,0,,,7.9,,,
QUEBEC/JEAN LESAGE INTL,8/22/2019,2019,8,22,24.9,11.6,18.2,0,0.2,,,12.6,,27,37
QUEBEC/JEAN LESAGE INTL,8/23/2019,2019,8,23,20.9,7.9,14.4,3.6,0,,,0,,27,39
QUEBEC/JEAN LESAGE INTL,8/24/2019,2019,8,24,20.4,8.6,14.5,3.5,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,8/25/2019,2019,8,25,25,7.2,16.1,1.9,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,8/26/2019,2019,8,26,26.2,10.2,18.2,0,0.2,,,0,,,
QUEBEC/JEAN LESAGE INTL,8/27/2019,2019,8,27,,,,,,,,,,,
QUEBEC/JEAN LESAGE INTL,8/28/2019,2019,8,28,25.7,11.5,18.6,0,0.6,,,19.5,,,
QUEBEC/JEAN LESAGE INTL,8/29/2019,2019,8,29,24.4,15.1,19.7,0,1.7,,,0.5,,,
QUEBEC/JEAN LESAGE INTL,8/30/2019,2019,8,30,22,10.8,16.4,1.6,0,,,5.9,,30,36
QUEBEC/JEAN LESAGE INTL,8/31/2019,2019,8,31,19.8,7.2,13.5,4.5,0,,,0.7,,27,32
QUEBEC/JEAN LESAGE INTL,9/1/2019,2019,9,1,20.5,5.8,13.2,4.8,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,9/2/2019,2019,9,2,19.3,11.2,15.3,2.7,0,,,14.2,,,
QUEBEC/JEAN LESAGE INTL,9/3/2019,2019,9,3,18.4,10.7,14.5,3.5,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,9/4/2019,2019,9,4,21.2,9,15.1,2.9,0,,,35,,24,55
QUEBEC/JEAN LESAGE INTL,9/5/2019,2019,9,5,19.7,5.9,12.8,5.2,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,9/6/2019,2019,9,6,19.3,7,13.1,4.9,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,9/7/2019,2019,9,7,15.2,9.4,12.3,5.7,0,,,0,,9,34
QUEBEC/JEAN LESAGE INTL,9/8/2019,2019,9,8,18.2,9,13.6,4.4,0,,,0,,28,36
QUEBEC/JEAN LESAGE INTL,9/9/2019,2019,9,9,17,5.1,11.1,6.9,0,,,0,,25,31
QUEBEC/JEAN LESAGE INTL,9/10/2019,2019,9,10,17,6.2,11.6,6.4,0,,,5.3,,,
QUEBEC/JEAN LESAGE INTL,9/11/2019,2019,9,11,13.4,10.5,12,6,0,,,13.2,,,
QUEBEC/JEAN LESAGE INTL,9/12/2019,2019,9,12,19.1,6.2,12.6,5.4,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,9/13/2019,2019,9,13,18.7,3.2,11,7,0,,,0,,11,31
QUEBEC/JEAN LESAGE INTL,9/14/2019,2019,9,14,16.3,9.2,12.8,5.2,0,,,8.1,,12,55
QUEBEC/JEAN LESAGE INTL,9/15/2019,2019,9,15,17,9.7,13.3,4.7,0,,,0.2,,27,37
QUEBEC/JEAN LESAGE INTL,9/16/2019,2019,9,16,17.4,9,13.2,4.8,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,9/17/2019,2019,9,17,14.4,6,10.2,7.8,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,9/18/2019,2019,9,18,17.7,4.4,11,7,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,9/19/2019,2019,9,19,19.7,1.3,10.5,7.5,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,9/20/2019,2019,9,20,22.6,10.2,16.4,1.6,0,,,0,,25,32
QUEBEC/JEAN LESAGE INTL,9/21/2019,2019,9,21,23.4,9.8,16.6,1.4,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,9/22/2019,2019,9,22,23.9,10.9,17.4,0.6,0,,,0.2,,24,37
QUEBEC/JEAN LESAGE INTL,9/23/2019,2019,9,23,23.6,14,18.8,0,0.8,,,8.6,,7,41
QUEBEC/JEAN LESAGE INTL,9/24/2019,2019,9,24,14.2,9.1,11.6,6.4,0,,,13.6,,7,45
QUEBEC/JEAN LESAGE INTL,9/25/2019,2019,9,25,12.1,9.1,10.6,7.4,0,,,1.3,,,
QUEBEC/JEAN LESAGE INTL,9/26/2019,2019,9,26,13.5,8.9,11.2,6.8,0,,,21.3,,,
QUEBEC/JEAN LESAGE INTL,9/27/2019,2019,9,27,17,7,12,6,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,9/28/2019,2019,9,28,15.5,8.5,12,6,0,,,7.5,,35,37
QUEBEC/JEAN LESAGE INTL,9/29/2019,2019,9,29,13.2,2,7.6,10.4,0,,,0,,28,32
QUEBEC/JEAN LESAGE INTL,9/30/2019,2019,9,30,12.6,2.1,7.3,10.7,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,10/1/2019,2019,10,1,9.5,7.3,8.4,9.6,0,,,2.6,,9,35
QUEBEC/JEAN LESAGE INTL,10/2/2019,2019,10,2,9,0.1,4.5,13.5,0,,,0.4,,,
QUEBEC/JEAN LESAGE INTL,10/3/2019,2019,10,3,9.9,-1.8,4,14,0,,,0.2,,,
QUEBEC/JEAN LESAGE INTL,10/4/2019,2019,10,4,8.7,1.7,5.2,12.8,0,,,1.3,,34,39
QUEBEC/JEAN LESAGE INTL,10/5/2019,2019,10,5,13.3,-0.6,6.4,11.6,0,,,0.1,,,
QUEBEC/JEAN LESAGE INTL,10/6/2019,2019,10,6,10.9,-1,4.9,13.1,0,,,0.6,,,
QUEBEC/JEAN LESAGE INTL,10/7/2019,2019,10,7,13.8,9.7,11.7,6.3,0,,,5.1,,,
QUEBEC/JEAN LESAGE INTL,10/8/2019,2019,10,8,15.8,1.7,8.8,9.2,0,,,0.6,,,
QUEBEC/JEAN LESAGE INTL,10/9/2019,2019,10,9,16.1,0.9,8.5,9.5,0,,,0.3,,,
QUEBEC/JEAN LESAGE INTL,10/10/2019,2019,10,10,15.7,1.9,8.8,9.2,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,10/11/2019,2019,10,11,16.3,2.3,9.3,8.7,0,,,0.1,,9,32
QUEBEC/JEAN LESAGE INTL,10/12/2019,2019,10,12,12.4,7.9,10.2,7.8,0,,,0,,7,44
QUEBEC/JEAN LESAGE INTL,10/13/2019,2019,10,13,14.9,1.1,8,10,0,,,0.1,,,
QUEBEC/JEAN LESAGE INTL,10/14/2019,2019,10,14,16.8,-0.6,8.1,9.9,0,,,0.5,,26,44
QUEBEC/JEAN LESAGE INTL,10/15/2019,2019,10,15,11.9,-0.4,5.7,12.3,0,,,0,,26,32
QUEBEC/JEAN LESAGE INTL,10/16/2019,2019,10,16,13.3,1,7.1,10.9,0,,,0,,10,34
QUEBEC/JEAN LESAGE INTL,10/17/2019,2019,10,17,10.6,5.3,8,10,0,,,18.5,,6,63
QUEBEC/JEAN LESAGE INTL,10/18/2019,2019,10,18,12.1,4.8,8.5,9.5,0,,,0,,30,42
QUEBEC/JEAN LESAGE INTL,10/19/2019,2019,10,19,10,-0.9,4.6,13.4,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,10/20/2019,2019,10,20,10.9,-2.1,4.4,13.6,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,10/21/2019,2019,10,21,15.1,-2,6.6,11.4,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,10/22/2019,2019,10,22,10.9,7.4,9.1,8.9,0,,,2.9,,8,37
QUEBEC/JEAN LESAGE INTL,10/23/2019,2019,10,23,9.2,3.1,6.1,11.9,0,,,24.4,,9,39
QUEBEC/JEAN LESAGE INTL,10/24/2019,2019,10,24,10.7,3.5,7.1,10.9,0,,,0.8,,28,33
QUEBEC/JEAN LESAGE INTL,10/25/2019,2019,10,25,9.4,0.9,5.1,12.9,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,10/26/2019,2019,10,26,10.3,-2,4.1,13.9,0,,,0.6,,33,37
QUEBEC/JEAN LESAGE INTL,10/27/2019,2019,10,27,6.3,-2,2.1,15.9,0,,,15.4,,5,37
QUEBEC/JEAN LESAGE INTL,10/28/2019,2019,10,28,7.6,3.7,5.7,12.3,0,,,1.1,,,
QUEBEC/JEAN LESAGE INTL,10/29/2019,2019,10,29,12.3,7.3,9.8,8.2,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,10/30/2019,2019,10,30,14.2,6,10.1,7.9,0,,,2.1,,7,31
QUEBEC/JEAN LESAGE INTL,10/31/2019,2019,10,31,6.5,5.4,5.9,12.1,0,,,54.7,,5,44
QUEBEC/JEAN LESAGE INTL,11/1/2019,2019,11,1,7.7,1.1,4.4,13.6,0,,,14.5,,26,83
QUEBEC/JEAN LESAGE INTL,11/2/2019,2019,11,2,4.1,-1.6,1.2,16.8,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,11/3/2019,2019,11,3,5.2,-1.3,2,16,0,,,0.1,,,
QUEBEC/JEAN LESAGE INTL,11/4/2019,2019,11,4,5.5,-0.6,2.4,15.6,0,,,0,,,
QUEBEC/JEAN LESAGE INTL,11/5/2019,2019,11,5,7.6,3.3,5.4,12.6,0,,,14.1,,25,41
QUEBEC/JEAN LESAGE INTL,11/6/2019,2019,11,6,3.5,-3.5,0,18,0,,,0.2,,25,52
QUEBEC/JEAN LESAGE INTL,11/7/2019,2019,11,7,0.9,-4,-1.6,19.6,0,,,3.8,,,
QUEBEC/JEAN LESAGE INTL,11/8/2019,2019,11,8,-1.1,-7.5,-4.3,22.3,0,,,0,,31,34
QUEBEC/JEAN LESAGE INTL,11/9/2019,2019,11,9,0.8,-8.9,-4,22,0,,,0.2,1,21,32
QUEBEC/JEAN LESAGE INTL,11/10/2019,2019,11,10,2.8,-6.1,-1.7,19.7,0,,,0.5,1,23,36
QUEBEC/JEAN LESAGE INTL,11/11/2019,2019,11,11,-4.4,-8.6,-6.5,24.5,0,,,5.1,1,32,33
QUEBEC/JEAN LESAGE INTL,11/12/2019,2019,11,12,-3.9,-10,-7,25,0,,,11.6,11,6,38
QUEBEC/JEAN LESAGE INTL,11/13/2019,2019,11,13,-4.2,-12.4,-8.3,26.3,0,,,0,16,25,38
QUEBEC/JEAN LESAGE INTL,11/14/2019,2019,11,14,-4.5,-17.8,-11.1,29.1,0,,,1.3,13,,
QUEBEC/JEAN LESAGE INTL,11/15/2019,2019,11,15,1.8,-13.7,-5.9,23.9,0,,,2.1,14,27,91
QUEBEC/JEAN LESAGE INTL,11/16/2019,2019,11,16,-5.6,-17.2,-11.4,29.4,0,,,0,13,23,32
QUEBEC/JEAN LESAGE INTL,11/17/2019,2019,11,17,-2.9,-19.5,-11.2,29.2,0,,,0,12,,
QUEBEC/JEAN LESAGE INTL,11/18/2019,2019,11,18,0,-16.2,-8.1,26.1,0,,,0,11,6,34
QUEBEC/JEAN LESAGE INTL,11/19/2019,2019,11,19,1.2,-1.2,0,18,0,,,0.1,11,8,31
QUEBEC/JEAN LESAGE INTL,11/20/2019,2019,11,20,2,-0.6,0.7,17.3,0,,,0.5,10,,
QUEBEC/JEAN LESAGE INTL,11/21/2019,2019,11,21,1,-1.4,-0.2,18.2,0,,,0,8,,
QUEBEC/JEAN LESAGE INTL,11/22/2019,2019,11,22,4.6,-6.2,-0.8,18.8,0,,,11.4,10,28,46
QUEBEC/JEAN LESAGE INTL,11/23/2019,2019,11,23,-2.9,-9.5,-6.2,24.2,0,,,0,7,26,36
QUEBEC/JEAN LESAGE INTL,11/24/2019,2019,11,24,1.4,-3.9,-1.2,19.2,0,,,0.3,7,,
QUEBEC/JEAN LESAGE INTL,11/25/2019,2019,11,25,3.1,-1.6,0.7,17.3,0,,,0.1,7,,
QUEBEC/JEAN LESAGE INTL,11/26/2019,2019,11,26,4.8,-1.1,1.8,16.2,0,,,0.6,6,28,37
QUEBEC/JEAN LESAGE INTL,11/27/2019,2019,11,27,2.5,-3.3,-0.4,18.4,0,,,2.1,4,6,63
QUEBEC/JEAN LESAGE INTL,11/28/2019,2019,11,28,2.5,-2.3,0.1,17.9,0,,,2.4,6,8,53
QUEBEC/JEAN LESAGE INTL,11/29/2019,2019,11,29,-1.9,-18,-9.9,27.9,0,,,0,6,32,36
QUEBEC/JEAN LESAGE INTL,11/30/2019,2019,11,30,-6,-16.4,-11.2,29.2,0,,,0,6,30,32
QUEBEC/JEAN LESAGE INTL,12/1/2019,2019,12,1,-7,-19,-13,31,0,,,0,6,,
QUEBEC/JEAN LESAGE INTL,12/2/2019,2019,12,2,-3.1,-11.7,-7.4,25.4,0,,,0,7,7,31
QUEBEC/JEAN LESAGE INTL,12/3/2019,2019,12,3,-0.5,-16,-8.3,26.3,0,,,0,7,,
QUEBEC/JEAN LESAGE INTL,12/4/2019,2019,12,4,-2.9,-16.1,-9.5,27.5,0,,,0,7,,
QUEBEC/JEAN LESAGE INTL,12/5/2019,2019,12,5,-0.3,-6.8,-3.5,21.5,0,,,0.5,8,,
QUEBEC/JEAN LESAGE INTL,12/6/2019,2019,12,6,-3.1,-8.8,-5.9,23.9,0,,,0.1,9,23,37
QUEBEC/JEAN LESAGE INTL,12/7/2019,2019,12,7,-7,-14.1,-10.6,28.6,0,,,0,9,,
QUEBEC/JEAN LESAGE INTL,12/8/2019,2019,12,8,-2.3,-12.5,-7.4,25.4,0,,,1.9,9,,
QUEBEC/JEAN LESAGE INTL,12/9/2019,2019,12,9,2,-2.6,-0.3,18.3,0,,,17.8,12,,
QUEBEC/JEAN LESAGE INTL,12/10/2019,2019,12,10,8,-9.4,-0.7,18.7,0,,,5.8,4,27,51
QUEBEC/JEAN LESAGE INTL,12/11/2019,2019,12,11,-7.4,-12.7,-10,28,0,,,0.9,,27,53
QUEBEC/JEAN LESAGE INTL,12/12/2019,2019,12,12,-9,-15.3,-12.1,30.1,0,,,0,0,27,53
QUEBEC/JEAN LESAGE INTL,12/13/2019,2019,12,13,-3.2,-10.1,-6.7,24.7,0,,,1.2,1,,
QUEBEC/JEAN LESAGE INTL,12/14/2019,2019,12,14,3.3,-3.6,-0.1,18.1,0,,,24.1,2,7,50
QUEBEC/JEAN LESAGE INTL,12/15/2019,2019,12,15,2.5,-12.3,-4.9,22.9,0,,,5,1,27,64
QUEBEC/JEAN LESAGE INTL,12/16/2019,2019,12,16,-7.8,-14.6,-11.2,29.2,0,,,0,2,26,53
QUEBEC/JEAN LESAGE INTL,12/17/2019,2019,12,17,-3.9,-9,-6.4,24.4,0,,,0,2,,
QUEBEC/JEAN LESAGE INTL,12/18/2019,2019,12,18,-5.5,-10.5,-8,26,0,,,1.3,3,28,34
QUEBEC/JEAN LESAGE INTL,12/19/2019,2019,12,19,-10.4,-16,-13.2,31.2,0,,,0,3,26,52
QUEBEC/JEAN LESAGE INTL,12/20/2019,2019,12,20,-7.5,-14,-10.7,28.7,0,,,0,2,25,35
QUEBEC/JEAN LESAGE INTL,12/21/2019,2019,12,21,-10.2,-17.2,-13.7,31.7,0,,,0,2,,
QUEBEC/JEAN LESAGE INTL,12/22/2019,2019,12,22,-3.8,-16.4,-10.1,28.1,0,,,5.8,4,26,36
QUEBEC/JEAN LESAGE INTL,12/23/2019,2019,12,23,3,-4.3,-0.6,18.6,0,,,0.3,9,27,42
QUEBEC/JEAN LESAGE INTL,12/24/2019,2019,12,24,-1.8,-14.7,-8.3,26.3,0,,,0,5,30,38
QUEBEC/JEAN LESAGE INTL,12/25/2019,2019,12,25,-5.8,-15.4,-10.6,28.6,0,,,0,6,,
QUEBEC/JEAN LESAGE INTL,12/26/2019,2019,12,26,-6,-13.4,-9.7,27.7,0,,,0,5,,
QUEBEC/JEAN LESAGE INTL,12/27/2019,2019,12,27,0.9,-6.2,-2.7,20.7,0,,,3.8,5,,
QUEBEC/JEAN LESAGE INTL,12/28/2019,2019,12,28,1.9,-3,-0.5,18.5,0,,,0.3,5,26,42
QUEBEC/JEAN LESAGE INTL,12/29/2019,2019,12,29,-1.6,-8.1,-4.9,22.9,0,,,0,5,,
QUEBEC/JEAN LESAGE INTL,12/30/2019,2019,12,30,-3.5,-8,-5.7,23.7,0,,,2.7,5,7,55
QUEBEC/JEAN LESAGE INTL,12/31/2019,2019,12,31,-2.6,-4.4,-3.5,21.5,0,,,8.2,10,7,42
QUEBEC/JEAN LESAGE INTL,1/1/2020,2020,1,1,-0.7,-4.9,-2.8,20.8,0,,,1.5,20,,
QUEBEC/JEAN LESAGE INTL,1/2/2020,2020,1,2,-0.2,-2.4,-1.3,19.3,0,,,0.7,19,25,32
QUEBEC/JEAN LESAGE INTL,1/3/2020,2020,1,3,2.4,-1.3,0.5,17.5,0,,,0.2,18,25,33
QUEBEC/JEAN LESAGE INTL,1/4/2020,2020,1,4,1.4,-3.1,-0.8,18.8,0,,,1,14,,
QUEBEC/JEAN LESAGE INTL,1/5/2020,2020,1,5,-3.1,-14.3,-8.7,26.7,0,,,0.8,15,32,36
QUEBEC/JEAN LESAGE INTL,1/6/2020,2020,1,6,-8.4,-16.4,-12.4,30.4,0,,,2.2,16,,
QUEBEC/JEAN LESAGE INTL,1/7/2020,2020,1,7,-5.2,-12.1,-8.6,26.6,0,,,0.2,17,,
QUEBEC/JEAN LESAGE INTL,1/8/2020,2020,1,8,-2.8,-11.3,-7.1,25.1,0,,,1.5,18,28,36
QUEBEC/JEAN LESAGE INTL,1/9/2020,2020,1,9,-10.5,-16.7,-13.6,31.6,0,,,0,19,24,35
QUEBEC/JEAN LESAGE INTL,1/10/2020,2020,1,10,1.2,-13.1,-6,24,0,,,0.4,18,,
QUEBEC/JEAN LESAGE INTL,1/11/2020,2020,1,11,1.6,-3.6,-1,19,0,,,39.8,17,,
QUEBEC/JEAN LESAGE INTL,1/12/2020,2020,1,12,-3.6,-10.8,-7.2,25.2,0,,,19.7,30,5,65
QUEBEC/JEAN LESAGE INTL,1/13/2020,2020,1,13,-9,-16.8,-12.9,30.9,0,,,1.4,35,8,35
QUEBEC/JEAN LESAGE INTL,1/14/2020,2020,1,14,-7.8,-20.3,-14.1,32.1,0,,,1.5,36,,
QUEBEC/JEAN LESAGE INTL,1/15/2020,2020,1,15,-2.8,-10.5,-6.7,24.7,0,,,2.5,41,26,34
QUEBEC/JEAN LESAGE INTL,1/16/2020,2020,1,16,-2.7,-18.5,-10.6,28.6,0,,,0.8,39,34,38
QUEBEC/JEAN LESAGE INTL,1/17/2020,2020,1,17,-15.8,-24.5,-20.2,38.2,0,,,0.1,37,33,44
QUEBEC/JEAN LESAGE INTL,1/18/2020,2020,1,18,-13.1,-27.3,-20.2,38.2,0,,,1.7,37,5,45
QUEBEC/JEAN LESAGE INTL,1/19/2020,2020,1,19,-9.5,-18.6,-14,32,0,,,2.7,45,7,46
QUEBEC/JEAN LESAGE INTL,1/20/2020,2020,1,20,-12.6,-19.7,-16.1,34.1,0,,,0,45,26,35
QUEBEC/JEAN LESAGE INTL,1/21/2020,2020,1,21,-11.9,-23.9,-17.9,35.9,0,,,0.5,38,,
QUEBEC/JEAN LESAGE INTL,1/22/2020,2020,1,22,-1.9,-12,-6.9,24.9,0,,,0.4,40,,
QUEBEC/JEAN LESAGE INTL,1/23/2020,2020,1,23,0.5,-6.4,-2.9,20.9,0,,,2.4,42,25,33
QUEBEC/JEAN LESAGE INTL,1/24/2020,2020,1,24,-2,-5.5,-3.7,21.7,0,,,0,43,8,32
QUEBEC/JEAN LESAGE INTL,1/25/2020,2020,1,25,-0.2,-5,-2.6,20.6,0,,,8.4,40,7,34
QUEBEC/JEAN LESAGE INTL,1/26/2020,2020,1,26,0,-2,-1,19,0,,,6.7,46,6,41
QUEBEC/JEAN LESAGE INTL,1/27/2020,2020,1,27,1.3,-3.9,-1.3,19.3,0,,,0.2,49,,
QUEBEC/JEAN LESAGE INTL,1/28/2020,2020,1,28,-2,-17.6,-9.8,27.8,0,,,0,47,,
QUEBEC/JEAN LESAGE INTL,1/29/2020,2020,1,29,-6.7,-17.9,-12.3,30.3,0,,,0,47,31,32
QUEBEC/JEAN LESAGE INTL,1/30/2020,2020,1,30,-8.7,-25,-16.9,34.9,0,,,0,46,,
QUEBEC/JEAN LESAGE INTL,1/31/2020,2020,1,31,-5.2,-24.8,-15,33,0,,,0,46,,
QUEBEC/JEAN LESAGE INTL,2/1/2020,2020,2,1,-3.6,-11,-7.3,25.3,0,,,0.9,47,,
QUEBEC/JEAN LESAGE INTL,2/2/2020,2020,2,2,-2.7,-11.7,-7.2,25.2,0,,,0,47,,
QUEBEC/JEAN LESAGE INTL,2/3/2020,2020,2,3,-0.1,-6.5,-3.3,21.3,0,,,2.7,47,,
QUEBEC/JEAN LESAGE INTL,2/4/2020,2020,2,4,-1.3,-7.3,-4.3,22.3,0,,,0,50,34,39
QUEBEC/JEAN LESAGE INTL,2/5/2020,2020,2,5,-5.2,-21.7,-13.4,31.4,0,,,0,48,29,33
QUEBEC/JEAN LESAGE INTL,2/6/2020,2020,2,6,-4.9,-15.5,-10.2,28.2,0,,,7.9,48,6,40
QUEBEC/JEAN LESAGE INTL,2/7/2020,2020,2,7,-5.4,-11.6,-8.5,26.5,0,,,17.4,70,3,52
