,,,,,,,,Supply and Disposition of Propane ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Unit = m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Run Date:  26 March 2018,,,,,,,,,,,,,,Year To Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Supply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Imports," 52,249.9 "," 49,858.1 "," 40,620.0 "," 8,218.4 "," 2,344.4 "," 5,085.4 "," 6,905.9 "," 9,414.0 "," 8,680.3 "," 27,744.4 "," 31,410.8 "," 36,242.2 "," 278,773.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Closing Inventory," 517,680.6 "," 409,551.1 "," 363,884.6 "," 451,730.3 "," 587,116.5 "," 724,311.1 "," 899,701.5 "," 1,049,181.3 "," 1,072,832.0 "," 1,035,935.8 "," 912,142.5 "," 772,288.3 "," 772,288.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Adjustments," 19,688.6 "," 11,875.5 "," 12,688.1 "," 14,506.9 "," 11,727.9 "," 10,449.0 "," 14,981.6 "," 16,116.0 "," 12,118.9 "," 11,733.2 "," 14,799.7 "," 12,718.3 "," 163,403.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL SUPPLY," 1,195,230.3 "," 1,095,454.5 "," 1,032,943.8 "," 802,080.9 "," 811,023.7 "," 881,162.8 "," 894,371.1 "," 775,036.8 "," 785,348.0 "," 996,494.5 "," 1,061,448.2 "," 1,082,809.2 "," 11,413,403.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DISPOSITION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Alberta Injection (reported as C3-SP or Solvent) ," 59,842.4 "," 46,810.2 "," 41,600.9 "," 28,871.4 "," 22,110.6 "," 23,904.9 "," 25,567.4 "," 4,796.2 "," 12,390.1 "," 14,578.4 "," 25,879.2 "," 27,934.7 "," 334,286.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Alberta Other Sales  ," 356,934.6 "," 323,864.2 "," 244,480.0 "," 214,896.3 "," 219,424.4 "," 258,497.7 "," 296,664.7 "," 248,322.7 "," 250,347.3 "," 308,756.9 "," 331,533.6 "," 346,766.0 "," 3,400,488.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Other Canada Removals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,British Columbia," 138,073.4 "," 127,255.3 "," 144,538.7 "," 173,959.0 "," 160,482.1 "," 151,656.7 "," 164,692.1 "," 163,937.4 "," 171,331.5 "," 169,680.4 "," 155,996.0 "," 132,227.5 "," 1,853,830.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Saskatchewan," 56,885.9 "," 55,442.3 "," 53,465.2 "," 53,501.7 "," 59,225.3 "," 60,119.8 "," 63,665.8 "," 36,966.2 ", 3.7 ," 45,980.8 "," 43,612.2 "," 50,893.3 "," 579,762.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Manitoba," 52,262.0 "," 49,823.8 "," 40,776.0 "," 8,028.8 "," 2,318.4 "," 5,143.5 "," 7,032.9 "," 9,411.7 "," 8,681.4 "," 27,518.1 "," 31,361.3 "," 35,906.3 "," 278,264.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ontario," 24,067.6 "," 24,610.9 "," 28,170.2 "," 15,112.4 "," 46,629.3 "," 47,645.3 "," 41,064.1 "," 40,052.7 "," 33,189.0 "," 17,505.6 "," 12,918.0 "," 15,495.0 "," 346,460.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quebec," 21,403.6 "," 19,924.3 "," 22,674.4 "," 3,212.1 "," 11,160.5 "," 9,970.9 "," 5,756.1 "," 8,719.3 "," 15,858.7 "," 26,311.0 "," 19,432.4 "," 20,795.9 "," 185,219.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Maritimes," 4,972.4 "," 4,045.7 "," 10,657.6 ", 345.4 , -   , 798.4 ," 1,362.5 "," 1,027.8 ", 684.0 ," 5,837.9 "," 5,208.4 "," 5,091.9 "," 40,032.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NWT Yukon Nunavut, 122.5 , -   , 154.2 , 61.5 , 189.5 , 63.0 , 125.5 , 63.5 , 91.6 , 722.4 ," 1,330.3 ", 839.8 ," 3,763.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total Other Canada Removals," 297,787.4 "," 281,102.3 "," 300,436.3 "," 254,220.9 "," 280,005.1 "," 275,397.6 "," 283,699.0 "," 260,178.6 "," 229,839.9 "," 293,556.2 "," 269,858.6 "," 261,249.7 "," 3,287,331.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,USA Removals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,     PADD 1," 34,145.6 "," 36,229.5 "," 46,204.5 "," 12,569.7 "," 25,943.6 "," 17,881.4 "," 10,942.5 "," 12,068.0 "," 10,513.1 "," 29,987.0 "," 32,279.2 "," 21,775.0 "," 290,539.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,     PADD 2," 294,004.3 "," 279,740.3 "," 241,653.2 "," 175,474.6 "," 160,822.7 "," 162,456.0 "," 137,694.3 "," 140,646.2 "," 173,689.4 "," 229,096.0 "," 270,220.6 "," 247,490.0 "," 2,512,987.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,     PADD 3," 14,383.9 "," 13,887.4 "," 26,439.4 "," 27,310.3 "," 5,418.1 "," 6,858.0 "," 2,408.4 "," 3,527.5 "," 5,466.8 "," 2,996.8 "," 2,481.9 "," 2,845.7 "," 114,024.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PADD 4," 22,191.6 "," 20,374.0 "," 17,417.2 "," 9,850.7 "," 11,529.9 "," 15,962.8 "," 13,684.4 "," 18,183.6 "," 13,518.6 "," 13,743.0 "," 21,225.5 "," 33,917.2 "," 211,598.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PADD 5," 115,940.5 "," 93,446.6 "," 114,712.3 "," 78,887.0 "," 85,769.3 "," 120,204.4 "," 123,710.4 "," 87,314.0 "," 89,582.8 "," 103,780.2 "," 107,969.6 "," 140,830.9 "," 1,262,148.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total USA Removals," 480,665.9 "," 443,677.8 "," 446,426.6 "," 304,092.3 "," 289,483.6 "," 323,362.6 "," 288,440.0 "," 261,739.3 "," 292,770.7 "," 379,603.0 "," 434,176.8 "," 446,858.8 "," 4,391,297.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Offshore Removals, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total Removals From Alberta," 778,453.3 "," 724,780.1 "," 746,862.9 "," 558,313.2 "," 569,488.7 "," 598,760.2 "," 572,139.0 "," 521,917.9 "," 522,610.6 "," 673,159.2 "," 704,035.4 "," 708,108.5 "," 7,678,629.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Reporting Adjustment,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,as percent,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL DISPOSITION," 1,195,230.3 "," 1,095,454.5 "," 1,032,943.8 "," 802,080.9 "," 811,023.7 "," 881,162.8 "," 894,371.1 "," 775,036.8 "," 785,348.0 "," 996,494.5 "," 1,061,448.2 "," 1,082,809.2 "," 11,413,403.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Please be advised due to reporting changes in PETRINEX, certain volumes in the reporting are estimated. These impact:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, 1.  Removals to Saskatchewan and small volumes in the Adjustments line.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Run Date:  08 January 2024,,,,,,,,,,,,,,Year To Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SUPPLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Opening Inventory," 773,942.3 "," 598,419.8 "," 431,306.2 "," 363,606.8 "," 457,190.2 "," 458,365.7 "," 548,729.7 "," 674,617.7 "," 789,980.9 "," 826,906.8 "," 856,360.6 ", -   ," 773,942.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Plant/Gathering System Process," 120,726.3 "," 116,687.1 "," 121,527.5 "," 116,318.1 "," 119,087.2 "," 77,501.2 "," 106,125.8 "," 127,833.8 "," 147,490.6 "," 146,433.6 "," 143,643.9 ", -   ," 1,343,375.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Refinery Process," 25,639.4 "," 19,098.4 "," 20,189.2 "," 12,409.4 "," 7,190.3 "," 19,085.5 "," 23,183.9 "," 23,636.1 "," 20,211.1 "," 24,562.7 "," 21,381.9 ", -   ," 216,587.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fractionation Yield," 866,443.6 "," 708,702.3 "," 858,738.3 "," 793,138.5 "," 686,629.7 "," 717,321.3 "," 770,099.6 "," 796,603.2 "," 676,119.8 "," 880,794.5 "," 855,290.8 ", -   ," 8,609,881.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total Production," 1,012,809.3 "," 844,487.8 "," 1,000,455.0 "," 921,866.0 "," 812,907.2 "," 813,908.0 "," 899,409.3 "," 948,073.1 "," 843,821.5 "," 1,051,790.8 "," 1,020,316.6 ", -   ," 10,169,844.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Intra-Alberta Receipts," 23,949.5 "," 15,729.7 "," 21,814.8 "," 24,715.0 "," 41,164.9 "," 4,538.0 "," 45,776.6 "," 21,798.9 "," 82,140.0 "," 62,180.8 "," 26,144.6 ", -   ," 369,952.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Flare, -   , -   , -   , -   , -   , -   ," (1,175.0)", (10.0), -   , -   , -   , -   ," (1,185.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fuel, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Imports," 46,311.2 "," 43,343.3 "," 29,196.1 "," 5,231.9 "," 5,258.8 "," 8,593.8 "," 7,549.8 "," 7,695.6 "," 13,160.5 "," 41,877.3 "," 40,559.6 ", -   ," 248,777.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Closing Inventory," 598,419.8 "," 431,306.2 "," 363,606.8 "," 457,190.2 "," 458,365.7 "," 548,729.7 "," 674,617.7 "," 789,980.9 "," 826,906.8 "," 856,360.6 "," 754,786.9 ", -   ," 754,786.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Adjustments," 3,614.7 "," 31,375.5 "," 9,728.8 "," 11,300.9 "," (41,838.9)"," 18,544.1 "," 11,734.8 "," 15,505.3 "," 7,672.4 "," 11,904.2 "," 16,465.8 ", -   ," 96,007.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL SUPPLY," 1,262,207.2 "," 1,102,049.9 "," 1,128,894.1 "," 869,530.4 "," 816,316.5 "," 755,219.9 "," 837,407.5 "," 877,699.7 "," 909,868.5 "," 1,138,299.3 "," 1,205,060.3 ", -   ," 10,902,553.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DISPOSITION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Alberta Injection (reported as C3-SP or Solvent) ," 21,280.5 "," 22,584.8 "," 23,267.8 "," 12,519.8 "," 10,227.5 "," 14,066.4 "," 7,400.5 "," 10,295.5 "," 13,639.6 "," 18,858.5 "," 24,521.2 ", -   ," 178,662.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Alberta Other Sales  ," 408,134.7 "," 416,475.1 "," 440,380.3 "," 294,053.8 "," 204,686.1 "," 189,238.7 "," 294,831.7 "," 304,563.1 "," 329,290.2 "," 406,896.9 "," 439,456.1 ", -   ," 3,728,006.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Other Canada Removals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,British Columbia," 166,111.3 "," 133,576.3 "," 155,171.7 "," 147,257.8 "," 201,673.5 "," 181,309.5 "," 199,748.1 "," 208,698.6 "," 183,372.8 "," 206,435.3 "," 185,480.5 ", -   ," 1,968,835.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Saskatchewan," 49,357.0 "," 52,990.3 "," 47,932.1 "," 72,013.7 "," 68,728.9 "," 72,629.0 "," 40,194.4 "," 48,597.9 "," 73,173.1 "," 60,010.4 "," 37,896.5 ", -   ," 623,523.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Manitoba," 45,133.5 "," 38,081.9 "," 26,535.6 "," 6,151.0 "," 5,276.9 "," 8,723.5 "," 7,465.8 "," 7,614.9 "," 13,019.0 "," 41,512.6 "," 40,086.0 ", -   ," 239,600.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ontario," 12,942.8 "," 7,667.0 "," 8,983.6 "," 43,140.3 "," 32,028.0 "," 33,449.1 "," 37,861.2 "," 31,559.2 "," 8,078.1 "," 16,001.2 "," 11,953.0 ", -   ," 243,663.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quebec," 24,249.8 "," 13,512.2 "," 14,270.5 "," 7,654.3 "," 14,023.0 "," 11,853.4 "," 9,558.3 "," 13,290.9 "," 15,326.4 "," 17,094.8 "," 19,336.0 ", -   ," 160,169.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Maritimes," 5,300.2 "," 4,961.5 "," 3,079.4 "," 1,267.5 "," 4,900.1 "," 2,380.8 "," 2,039.0 "," 1,140.9 "," 3,068.5 "," 3,890.5 "," 5,661.0 ", -   ," 37,689.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NWT Yukon Nunavut, 486.6 ," 1,518.3 ", 787.6 , 185.4 , -   , 57.9 , -   , 60.9 , 309.6 , 674.9 , 303.2 , -   ," 4,384.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
