Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/6/2017,2017,5,6,,14.6,,2.2,,8.4,,9.6,,0,,0,,0,,0,,,,26,,54,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/7/2017,2017,5,7,,14.8,,0.5,,7.7,,10.3,,0,,0,,0,,0,,,,26,,65,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/8/2017,2017,5,8,,16,,-2.1,,7,,11,,0,,0,,0,,0,,,,26,,52,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/9/2017,2017,5,9,,17.2,,3.5,,10.4,,7.6,,0,,0,,0,,0,,,,23,,32,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/10/2017,2017,5,10,,19.4,,8.3,,13.9,,4.1,,0,,0,,0,,0,,,,26,,35,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/11/2017,2017,5,11,,23.2,,6.9,,15.1,,2.9,,0,,8.2,,0,,8.2,,,,5,,65,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/12/2017,2017,5,12,,12.3,,4.9,,8.6,,9.4,,0,,6.4,,0,,6.4,,,,27,,43,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/13/2017,2017,5,13,,5.7,,3.4,,4.6,,13.4,,0,,11.6,,0,,11.6,,,,31,,37,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/14/2017,2017,5,14,,14.8,,0.4,,7.6,,10.4,,0,,0.6,,0,,0.6,,,,27,,33,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/15/2017,2017,5,15,,15.2,,2.1,,8.7,,9.3,,0,,5.2,,0,,5.2,,,,6,,33,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/16/2017,2017,5,16,,12.4,,3.3,,7.9,,10.1,,0,,0,,0,,0,,,,3,,35,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/17/2017,2017,5,17,,11.9,,1.7,,6.8,,11.2,,0,,3.6,,0,,3.6,,,,16,,39,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/18/2017,2017,5,18,,18.2,,2.2,,10.2,,7.8,,0,,0.6,,0,,0.6,,,,29,,57,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/19/2017,2017,5,19,,20.4,,6.2,,13.3,,4.7,,0,,0,,0,,0,,,,26,,54,
