Date,Day,Henry USD/MMBtu,AECO 5A USD/MMBtu,AECO 5A Cad/GJ,Township,Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Wind Speed 10 m Avg. (km/h),Township,Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Wind Speed 10 m Avg. (km/h)
2/4/2022,Friday,5.865,3.8262,4.6274,T024R01W5,-17.45,7.48,0.3,20.12,T052R24W4,-19.79,-3.86,1.02,10.96
2/5/2022,Saturday,5.34,3.8262,4.6274,T024R01W5,-3.18,6.11,0,18.04,T052R24W4,-10.31,3.51,1.54,11.45
2/6/2022,Sunday,5.34,3.8262,4.6274,T024R01W5,-3.74,12.06,0,26.26,T052R24W4,-3.93,10.19,0,12.46
2/7/2022,Monday,5.34,3.4497,4.1478,T024R01W5,-0.46,11.48,0,28.65,T052R24W4,0.59,9.01,0,15.88
2/8/2022,Tuesday,4.35,3.3873,4.08,T024R01W5,1.88,9.4,0,26.02,T052R24W4,-0.59,7.16,0,9.57
2/9/2022,Wednesday,4.29,3.0961,3.7203,T024R01W5,1.55,13.14,0,23.32,T052R24W4,0.4,8.97,0.2,7.51
2/10/2022,Thursday,4.055,2.9648,3.5544,T024R01W5,-1.93,12.99,0,21.24,T052R24W4,0.27,10.85,0.1,24.23
2/11/2022,Friday,3.885,2.9883,3.5912,T024R01W5,-4.94,1.58,0,18.39,T052R24W4,-4.38,0.64,0.1,17.28
2/12/2022,Saturday,3.93,2.9883,3.5912,T024R01W5,-2.91,7.34,0,14.44,T052R24W4,-3.43,6.59,0,8.68
2/13/2022,Sunday,3.93,2.9883,3.5912,T024R01W5,-1.5,8.53,0,13.09,T052R24W4,-3.74,7.49,0,14.1
2/14/2022,Monday,3.93,3.2769,3.955,T024R01W5,-4.3,-0.11,1.11,8.78,T052R24W4,-6.75,-2,0.92,10.66
2/15/2022,Tuesday,4.05,3.4621,4.1818,T024R01W5,-7.09,-1.43,3.03,13.43,T052R24W4,-11.48,-3.29,0.41,11.76
2/16/2022,Wednesday,4.265,3.7089,4.4606,T024R01W5,-13.88,-2.84,1.72,8.65,T052R24W4,-15.28,-11.33,1.02,8.45
2/17/2022,Thursday,4.385,3.7111,4.4677,T024R01W5,-9.72,7.26,0,18.52,T052R24W4,-13.94,5.32,1.13,18.89
2/18/2022,Friday,4.57,3.8399,4.6405,T024R01W5,-10.92,0.89,0.51,16.95,T052R24W4,-14.32,-4.2,0.61,14.88
2/19/2022,Saturday,4.6,3.8399,4.6405,T024R01W5,-5.16,8.74,0,16.15,T052R24W4,-15.17,7.42,0.2,19.26
2/20/2022,Sunday,4.6,3.8399,4.6405,T024R01W5,-21.18,-4.95,4.25,13.26,T052R24W4,-20.17,-15.09,1.54,11.18
2/21/2022,Monday,4.6,3.8399,4.6405,T024R01W5,-24.74,-19.66,0.2,11.01,T052R24W4,-24.24,-17.91,0.1,6.19
2/22/2022,Tuesday,4.6,4.3884,5.2973,T024R01W5,-27.27,-17.94,0,6.99,T052R24W4,-25.2,-15.35,0.1,6.53
2/23/2022,Wednesday,4.48,4.321,5.2086,T024R01W5,-27.67,-9.38,0,8.89,T052R24W4,-23.42,-12.07,0.2,8.12
2/24/2022,Thursday,4.57,4.1376,5.0362,T024R01W5,-11.05,-5.13,1.52,13.39,T052R24W4,-13.56,-6.18,1.02,7.6
2/25/2022,Friday,4.77,3.8073,4.5987,T024R01W5,-14.83,2.62,0,8.77,T052R24W4,-16.61,2.06,0,8.37
2/26/2022,Saturday,4.545,3.8073,4.5987,T024R01W5,-8.48,8.43,0,14.97,T052R24W4,-9.28,6.94,0,5.53
2/27/2022,Sunday,4.545,3.8073,4.5987,T024R01W5,2.1,8.92,0,22.27,T052R24W4,-7.83,-1.42,0,8.68
2/28/2022,Monday,4.545,3.7244,4.4695,T024R01W5,-5.11,6.64,0,8.06,T052R24W4,-11.45,-2.3,0,4.3
3/1/2022,Tuesday,4.28,3.7278,4.4907,T024R01W5,-7.24,11.36,0,9.78,T052R24W4,-8.18,-3.17,0,10.56
3/2/2022,Wednesday,4.335,3.9717,4.7651,T024R01W5,-7.9,-5.26,0.56,5.64,T052R24W4,-7.95,-5.29,0.73,15.02
3/3/2022,Thursday,4.65,4.0395,4.8532,T024R01W5,-9.66,-6.25,3.46,5.11,T052R24W4,-11.2,-7.86,6.34,10.76
3/4/2022,Friday,4.57,4.0742,4.9286,T024R01W5,-10.67,-5.77,0.65,15.73,T052R24W4,-15.56,-7.88,3.43,7.34
3/5/2022,Saturday,4.73,4.0742,4.9286,T024R01W5,-10.5,-1.97,0,7.63,T052R24W4,-17.84,-2.39,0.1,3.64
3/6/2022,Sunday,4.73,4.0742,4.9286,T024R01W5,-7.83,1.08,0,11.98,T052R24W4,-11.1,0.06,0,8.27
3/7/2022,Monday,4.73,3.9266,4.7549,T024R01W5,-7.28,3.66,0,25.83,T052R24W4,-7.03,5.45,0.1,25.57
3/8/2022,Tuesday,4.92,4.1483,5.0694,T024R01W5,-12.31,-7.02,0.09,21.07,T052R24W4,-15.61,-6.24,0.52,16.19
3/9/2022,Wednesday,4.58,4.0035,4.8617,T024R01W5,-17.31,-8.96,0,12.85,T052R24W4,-17.84,-7.41,0.1,10.54
3/10/2022,Thursday,4.555,3.8825,4.6998,T024R01W5,-13.59,-4.52,0,14.49,T052R24W4,-18.16,-4.95,0,14.04
3/11/2022,Friday,4.595,3.9401,4.7525,T024R01W5,-16.01,4.79,0,13.43,T052R24W4,-20.29,-2.04,0,11.69
3/12/2022,Saturday,4.73,3.9401,4.7525,T024R01W5,0.51,9.15,0,17.58,T052R24W4,-3.84,5.73,0,13.81
3/13/2022,Sunday,4.73,3.9401,4.7525,T024R01W5,-2.52,3.38,0,7.92,T052R24W4,-9.2,-0.33,0,10.06
3/14/2022,Monday,4.73,3.7543,4.5457,T024R01W5,-2.85,12.16,0,18.17,T052R24W4,-9.33,3.05,0.1,9.33
3/15/2022,Tuesday,4.575,3.683,4.4703,T024R01W5,-0.73,11.93,0,17.85,T052R24W4,-5,10.8,0,7.28
3/16/2022,Wednesday,4.475,3.6855,4.4505,T024R01W5,0.12,9.73,0,17.55,T052R24W4,-1.76,7.85,0,11.26
3/17/2022,Thursday,4.67,3.7676,4.5134,T024R01W5,-2.86,11.83,0,15.77,T052R24W4,-4.53,8.92,0,6.58
3/18/2022,Friday,4.795,3.787,4.5349,T024R01W5,-3.1,10.05,0,11.8,T052R24W4,-1.29,8.28,0.1,8.43
3/19/2022,Saturday,4.87,3.787,4.5349,T024R01W5,-3.85,11.34,0,8.49,T052R24W4,-3.84,7.43,0,5.86
3/20/2022,Sunday,4.87,3.787,4.5349,T024R01W5,-2.13,4.95,0.75,22.58,T052R24W4,-4.13,4.62,1.66,13.81
3/21/2022,Monday,4.87,3.8918,4.6399,T024R01W5,-1.31,10.85,0,18.2,T052R24W4,-7.24,8.83,0,7.74
3/22/2022,Tuesday,4.775,3.9196,4.6831,T024R01W5,-0.81,15.31,0,12.48,T052R24W4,-3.12,10.81,0.1,8.05
3/23/2022,Wednesday,5.005,3.9589,4.7116,T024R01W5,1.43,18.34,0,16.12,T052R24W4,1.61,17.42,0.42,10.82
3/24/2022,Thursday,5.26,4.2098,5.0014,T024R01W5,-3.99,5.54,0,16.65,T052R24W4,-2.24,6.66,0.31,15.04
3/25/2022,Friday,5.165,4.518,5.3588,T024R01W5,-6.42,8.24,0,11.08,T052R24W4,-4.52,1.98,0.62,13.27
3/26/2022,Saturday,5.485,4.518,5.3588,T024R01W5,-6.2,6.09,0,8.4,T052R24W4,-6.52,-1.01,3.64,14.4
3/27/2022,Sunday,5.485,4.518,5.3588,T024R01W5,-4.19,14.8,0,9.64,T052R24W4,-6.22,4.25,0.1,7.72
3/28/2022,Monday,5.485,4.2893,5.1029,T024R01W5,-2.74,3.68,0.28,19.76,T052R24W4,-3.85,-0.44,1.66,11.28
3/29/2022,Tuesday,5.435,4.246,5.0368,T024R01W5,-6.72,10.19,0,8.57,T052R24W4,-6.92,7.61,0.52,8.65
3/30/2022,Wednesday,5.31,4.3612,5.1657,T024R01W5,-4.1,17.29,0.37,17.1,T052R24W4,0.05,13.31,0,9.01
3/31/2022,Thursday,5.335,4.4544,5.2708,T024R01W5,-0.32,7.98,0,16.99,T052R24W4,1.14,7.49,0.31,20.49
4/1/2022,Friday,5.48,4.7439,5.6239,T024R01W5,-4.31,9.35,0,8.43,T052R24W4,0.19,6.55,0,10.11
4/2/2022,Saturday,5.47,4.7439,5.6239,T024R01W5,-2.85,10.78,0,11.78,T052R24W4,-1.46,10.75,0,9.12
4/3/2022,Sunday,5.47,4.7439,5.6239,T024R01W5,-5.05,9.81,0,12.81,T052R24W4,-2.63,12.5,0,10.88
4/4/2022,Monday,5.47,4.8473,5.7393,T024R01W5,0.19,13.97,0,26.23,T052R24W4,0.09,12.58,0,10.78
4/5/2022,Tuesday,5.655,5.0434,5.953,T024R01W5,1.02,9.66,0,24.75,T052R24W4,2.57,8.73,0,19.77
4/6/2022,Wednesday,5.955,5.168,6.1237,T024R01W5,-2.65,8.97,0,10.9,T052R24W4,-0.68,9.39,0,15.86
4/7/2022,Thursday,6.245,5.1635,6.1638,T024R01W5,-4.8,17.23,0,12.35,T052R24W4,-2.92,15.85,0,15.43
4/8/2022,Friday,6.03,5.2865,6.3027,T024R01W5,4.02,20.93,0,24.09,T052R24W4,4.41,23.56,0.1,12.6
4/9/2022,Saturday,6.3,5.2865,6.3027,T024R01W5,0.38,6.88,0.37,16.41,T052R24W4,1.13,8.5,0,29.67
4/10/2022,Sunday,6.3,5.2865,6.3027,T024R01W5,-6.15,2.77,0,23.41,T052R24W4,-2.8,3.15,0.1,25.75
4/11/2022,Monday,6.3,5.6018,6.7013,T024R01W5,-9.04,-0.19,0,20.4,T052R24W4,-9.17,-1.84,0,22.11
4/12/2022,Tuesday,6.36,5.7226,6.8381,T024R01W5,-11.38,-7.79,0,21.13,T052R24W4,-11.49,-4.47,0,17.64
4/13/2022,Wednesday,6.56,6.217,7.4233,T024R01W5,-10.68,-5.82,0.28,17.17,T052R24W4,-11.32,-2.24,0,14.74
4/14/2022,Thursday,6.7,6.397,7.6575,T024R01W5,-10.57,-5.41,0.65,12.95,T052R24W4,-10.55,-1.67,0,11.21
4/15/2022,Friday,6.93,6.397,7.6575,T024R01W5,-10.07,-2.13,0.93,7.15,T052R24W4,-5.82,-0.68,0.3,6.47
4/16/2022,Saturday,6.93,6.397,7.6575,T024R01W5,-11.61,3.93,0,11.14,T052R24W4,-5.25,1.25,0.2,9.74
4/17/2022,Sunday,6.93,6.397,7.6575,T024R01W5,-8.55,5.25,0,10.68,T052R24W4,-4.63,4.78,2.59,4.73
4/18/2022,Monday,6.93,6.2004,7.4175,T024R01W5,-7.64,9.59,0,16.77,T052R24W4,-5.01,12.02,0,14.76
4/19/2022,Tuesday,7.555,5.8203,6.9619,T024R01W5,-2.79,3.27,10.11,19.02,T052R24W4,-1.31,5.84,7.08,19.43
4/20/2022,Wednesday,7.385,5.2645,6.2341,T024R01W5,-4.1,0.87,0.37,17.57,T052R24W4,-3.42,5.97,1,9.21
4/21/2022,Thursday,7.035,5.0152,5.9553,T024R01W5,-4.93,6,0,19.04,T052R24W4,-1.13,6.83,0,18.23
4/22/2022,Friday,6.875,5.1782,6.2419,T024R01W5,-0.83,1.94,8.81,9.24,T052R24W4,-0.97,11.72,0,7.96
4/23/2022,Saturday,6.55,5.1782,6.2419,T024R01W5,-2.35,10.1,0,9.9,T052R24W4,-1,15.45,0,6.02
4/24/2022,Sunday,6.55,5.1782,6.2419,T024R01W5,-2.2,14.76,0,8.3,T052R24W4,-1.33,16.27,0,9.59
4/25/2022,Monday,6.55,5.6179,6.803,T024R01W5,-0.63,17,0,9.71,T052R24W4,2.41,17.93,0,24.15
4/26/2022,Tuesday,6.395,5.6877,6.8999,T024R01W5,3.39,14.4,1.21,12.24,T052R24W4,1.73,14.47,1.9,12.17
4/27/2022,Wednesday,6.815,5.751,6.9937,T024R01W5,0.01,11.7,0,18.43,T052R24W4,0.52,8.86,11.37,13.3
4/28/2022,Thursday,6.935,5.6292,6.8465,T024R01W5,-3.65,11.93,0,9.39,T052R24W4,0.32,12.26,0,12.16
4/29/2022,Friday,6.79,5.8103,7.0523,T024R01W5,-0.44,12.87,0,11.34,T052R24W4,0.61,12.86,0,10.37
4/30/2022,Saturday,6.79,5.8103,7.0523,T024R01W5,-1.51,13.87,0,11.25,T052R24W4,-1.18,13.42,0.2,10.02
5/1/2022,Sunday,6.845,5.8103,7.0523,T024R01W5,3.18,14.93,0,14.61,T052R24W4,6.29,15.84,2.03,14.9
5/2/2022,Monday,6.845,5.9906,7.3151,T024R01W5,0.78,16.05,0,7.9,T052R24W4,3.67,15.45,0,11.55
5/3/2022,Tuesday,7.3,6.5208,7.935,T024R01W5,2.03,18.95,0,9.33,T052R24W4,2.32,16.12,0.29,7.39
5/4/2022,Wednesday,7.86,6.8453,8.3159,T024R01W5,7.54,20.1,0,13.48,T052R24W4,6.89,19.46,0,8.94
5/5/2022,Thursday,8.295,6.7869,8.264,T024R01W5,7.71,20.77,0,13.71,T052R24W4,4.28,23.33,0,9.91
5/6/2022,Friday,8.405,6.7828,8.2868,T024R01W5,5.74,16.73,0,23.99,T052R24W4,7.48,17.7,2.51,15.92
5/7/2022,Saturday,8.365,6.7828,8.2868,T024R01W5,2.5,15.69,0,12.6,T052R24W4,2.9,13.8,0,17.84
5/8/2022,Sunday,8.365,6.7828,8.2868,T024R01W5,-0.45,11.02,3.43,12.59,T052R24W4,1.55,8.87,0,17.48
5/9/2022,Monday,8.365,5.9205,7.2755,T024R01W5,0.22,8.34,2.93,11.56,T052R24W4,-0.46,9.89,0.1,14.55
5/10/2022,Tuesday,7.84,5.4864,6.7771,T024R01W5,-0.32,9.58,1.02,10.12,T052R24W4,-2.09,8.89,0.19,10.71
5/11/2022,Wednesday,6.485,5.9763,7.3335,T024R01W5,-0.5,13.64,0,7.45,T052R24W4,4.01,16.81,0,7.02
5/12/2022,Thursday,7.51,5.8585,7.2509,T024R01W5,-1.19,16.61,0,11.78,T052R24W4,2.62,20.39,0,9.46
5/13/2022,Friday,7.305,5.9547,7.2966,T024R01W5,-1.5,13.87,0,12.04,T052R24W4,8.04,17.28,0,13.34
5/14/2022,Saturday,7.7,5.9547,7.2966,T024R01W5,2.58,16.61,0,15.14,T052R24W4,5.36,17.03,0.39,14.54
5/15/2022,Sunday,7.7,5.9547,7.2966,T024R01W5,0.84,18.67,0,8.8,T052R24W4,2.88,20.16,0.19,7.44
5/16/2022,Monday,7.7,6.1864,7.5532,T024R01W5,5.99,20.96,0,17.96,T052R24W4,11.61,20.92,1.55,18.3
5/17/2022,Tuesday,7.975,6.2052,7.5509,T024R01W5,4.25,12.23,2.54,15.7,T052R24W4,7.39,15.6,0,14.35
5/18/2022,Wednesday,8.225,6.4349,7.8314,T024R01W5,0.79,16.98,0.38,20.93,T052R24W4,3.61,14.19,0,12.26
5/19/2022,Thursday,8.445,5.7892,7.0365,T024R01W5,1.3,7.19,3.56,33.11,T052R24W4,4.74,10.86,12.67,19.63
5/20/2022,Friday,8.17,4.8917,5.9525,T024R01W5,1.37,8.45,0.51,23.46,T052R24W4,2.66,11.61,0,16.97
5/21/2022,Saturday,7.975,4.8917,5.9525,T024R01W5,-0.2,10.77,0,9.11,T052R24W4,-0.55,15.47,0,5.4
5/22/2022,Sunday,7.975,4.8917,5.9525,T024R01W5,-1.85,16.44,0,10.02,T052R24W4,2.85,19.92,0,10.79
5/23/2022,Monday,7.975,4.8917,5.9525,T024R01W5,1.41,19.08,0,8.95,T052R24W4,5.62,22.52,0,8.04
5/24/2022,Tuesday,8.145,5.257,6.3995,T024R01W5,6.29,17.79,0,12.74,T052R24W4,8.9,19.37,0,8.79
5/25/2022,Wednesday,8.77,5.9068,7.1869,T024R01W5,6.69,20.03,0,14.67,T052R24W4,7.41,19.69,4.64,8.96
5/26/2022,Thursday,9.295,5.9153,7.1705,T024R01W5,4.98,20.47,0,9.98,T052R24W4,5.44,20.86,0.1,6.55
5/27/2022,Friday,9.065,5.0043,6.043,T024R01W5,8.79,21.44,0,15.7,T052R24W4,10.85,22.6,2.71,12.07
5/28/2022,Saturday,8.265,5.0043,6.043,T024R01W5,7.42,18.94,0,10.41,T052R24W4,7.68,20.63,0,10.46
5/29/2022,Sunday,8.265,5.0043,6.043,T024R01W5,7.69,15.06,0,19.93,T052R24W4,7.24,15.38,1.26,17.94
5/30/2022,Monday,8.265,5.0043,6.043,T024R01W5,5.79,15.57,0,23.14,T052R24W4,8.33,17.48,0,17.92
5/31/2022,Tuesday,8.265,5.8605,7.0224,T024R01W5,1.83,17.67,0,6.51,T052R24W4,3.17,20.46,0,8.95
6/1/2022,Wednesday,8.455,5.7006,6.8472,T024R01W5,7.45,18.91,0,7.19,T052R24W4,5.15,21.35,0,8.11
6/2/2022,Thursday,8.42,6.3385,7.5626,T024R01W5,2.82,20.74,0,10.72,T052R24W4,4.27,22.75,0,6.58
6/3/2022,Friday,8.86,6.0792,7.2505,T024R01W5,5.9,21.71,0,16.7,T052R24W4,11.52,25.19,0.1,15.02
6/4/2022,Saturday,8.36,6.0792,7.2505,T024R01W5,8.91,21.1,0.83,12.96,T052R24W4,15.43,23.44,0,19.39
6/5/2022,Sunday,8.36,6.0792,7.2505,T024R01W5,7.51,15.74,10.59,12.68,T052R24W4,14.77,20.92,0,19.64
6/6/2022,Monday,8.36,6.6428,7.9147,T024R01W5,8.99,16.77,23.99,12.3,T052R24W4,9.69,16.16,8.68,12.08
6/7/2022,Tuesday,9,6.6268,7.8828,T024R01W5,8.37,16.53,3.22,13.34,T052R24W4,10.63,18.27,1.97,4.61
6/8/2022,Wednesday,9.26,6.7372,7.997,T024R01W5,5.73,21.93,0,15.81,T052R24W4,10.34,22.7,0.39,12.31
6/9/2022,Thursday,9.46,6.1382,7.3598,T024R01W5,7.62,22.86,0,11.78,T052R24W4,7.49,23.73,0,7.57
6/10/2022,Friday,8.255,6.3565,7.7024,T024R01W5,8.47,23.43,0,19.27,T052R24W4,13.2,23.37,0,15.59
6/11/2022,Saturday,8.67,6.3565,7.7024,T024R01W5,11.03,21.95,0,11.58,T052R24W4,11.92,23.73,0,10.42
6/12/2022,Sunday,8.67,6.3565,7.7024,T024R01W5,7.02,18.32,2.18,12.17,T052R24W4,8.19,21.17,7.5,9.3
6/13/2022,Monday,8.67,6.5965,8.0363,T024R01W5,8.76,14.3,27.1,16.76,T052R24W4,9.13,23.28,1.48,11.36
6/14/2022,Tuesday,8.87,5.7244,7.0172,T024R01W5,7.68,11.21,34.37,37.43,T052R24W4,11.78,15.59,34.74,21.66
6/15/2022,Wednesday,7.59,5.9505,7.3151,T024R01W5,8.77,15.35,1.14,37.1,T052R24W4,11.83,18.41,10.86,24.75
6/16/2022,Thursday,7.715,6.1161,7.4935,T024R01W5,7.69,18.77,0,12.75,T052R24W4,9.14,21.53,0,11.03
6/17/2022,Friday,7.89,5.5865,6.9107,T024R01W5,11.47,20.09,1.04,12.41,T052R24W4,12.74,20.7,5.03,11.31
6/18/2022,Saturday,7.335,5.5865,6.9107,T024R01W5,11.89,20.24,7.06,9.03,T052R24W4,14.55,21.73,0.49,8.74
6/19/2022,Sunday,7.335,5.5865,6.9107,T024R01W5,10.47,19.13,0,11.95,T052R24W4,12,22.24,0.39,6.88
6/20/2022,Monday,7.335,5.5865,6.9107,T024R01W5,8.9,18.58,0.52,16.6,T052R24W4,11.14,21.11,0,12.39
6/21/2022,Tuesday,7.335,5.2632,6.4493,T024R01W5,7.27,22.58,0,10.51,T052R24W4,8.86,24.76,0.1,6.99
6/22/2022,Wednesday,6.615,5.1996,6.3739,T024R01W5,10.75,24.9,0,14.61,T052R24W4,12.18,20.86,19.15,6.95
6/23/2022,Thursday,6.59,4.9323,6.0682,T024R01W5,6.51,12.73,15.89,15.99,T052R24W4,10.08,15.6,29.9,11.69
6/24/2022,Friday,6.47,4.6155,5.6527,T024R01W5,6.46,14.24,1.35,26.49,T052R24W4,9.54,16.49,2.57,18.75
6/25/2022,Saturday,5.885,4.6155,5.6527,T024R01W5,6.36,19.42,0,10.89,T052R24W4,8.62,21.71,0,8.74
6/26/2022,Sunday,5.885,4.6155,5.6527,T024R01W5,6.59,23.7,0,7.88,T052R24W4,9.96,26.74,0.1,9.4
6/27/2022,Monday,5.885,4.5539,5.5565,T024R01W5,8.11,24.56,0.21,9.86,T052R24W4,10.87,19.97,0,10.64
6/28/2022,Tuesday,6.065,4.8702,5.947,T024R01W5,9.8,22.42,1.04,12.37,T052R24W4,11.65,22.22,8.09,15.27
6/29/2022,Wednesday,6.545,4.8165,5.8723,T024R01W5,9.41,18.15,4.15,12.79,T052R24W4,11.17,20.57,0.99,8.57
6/30/2022,Thursday,6.665,4.36795,5.32975,T024R01W5,9.21,20.71,0.52,10.5,T052R24W4,11.33,23.27,0,8.79
7/1/2022,Friday,6.46,4.2675,5.2063,T024R01W5,10.15,23.19,15.2,10.53,T052R24W4,11.79,21.11,0,10.54
7/2/2022,Saturday,5.73,4.2675,5.2063,T024R01W5,9.93,16.91,0.8,9.95,T052R24W4,9.67,14.86,13.63,6.84
7/3/2022,Sunday,5.73,4.2675,5.2063,T024R01W5,9.76,13.64,0.09,5.83,T052R24W4,6.05,21.27,0,4.67
7/4/2022,Monday,5.73,4.2675,5.2063,T024R01W5,10.05,14.26,7.96,8.98,T052R24W4,9.52,22.23,0,7.3
7/5/2022,Tuesday,5.73,3.7252,4.6136,T024R01W5,8.99,21.49,5.1,9.41,T052R24W4,12.7,15.2,18.93,12.83
7/6/2022,Wednesday,5.685,3.834,4.7447,T024R01W5,7.15,17.79,0,8.23,T052R24W4,12.72,20.16,0,9.1
7/7/2022,Thursday,5.625,4.0172,4.9455,T024R01W5,11.46,24.53,17.34,10.96,T052R24W4,13.99,22.74,0,14.03
7/8/2022,Friday,5.86,3.7733,4.6302,T024R01W5,10.67,25.64,0,8.29,T052R24W4,12.89,25.02,0.11,6.92
7/9/2022,Saturday,6.385,3.7733,4.6302,T024R01W5,11.12,25.21,0,12.64,T052R24W4,13.9,23.91,2.38,7.39
7/10/2022,Sunday,6.385,3.7733,4.6302,T024R01W5,10.85,23.59,0,12.3,T052R24W4,12.66,24.14,0,11.19
7/11/2022,Monday,6.385,3.2227,3.9649,T024R01W5,11.42,24.86,0,12.65,T052R24W4,11.53,26.56,0,8.5
7/12/2022,Tuesday,6.76,3.403,4.1948,T024R01W5,13.37,29.65,0,14.44,T052R24W4,14.83,30.8,0,10.49
7/13/2022,Wednesday,6.785,4.0495,4.9737,T024R01W5,11.59,24.54,0,13.19,T052R24W4,12.49,23.08,0,14.36
7/14/2022,Thursday,6.63,4.5587,5.6614,T024R01W5,10.32,27.87,0,10.86,T052R24W4,9.44,26.8,0,7.8
7/15/2022,Friday,6.855,3.745,4.6291,T024R01W5,11.84,29.61,0,10.03,T052R24W4,14.61,29.65,0,8.12
7/16/2022,Saturday,6.605,3.745,4.6291,T024R01W5,13.84,28.05,0,14.12,T052R24W4,16.63,27.35,0,7.9
7/17/2022,Sunday,6.605,3.745,4.6291,T024R01W5,14.53,23.54,0,12.1,T052R24W4,15.62,25.38,0.11,8.56
7/18/2022,Monday,6.605,4.0909,5.0096,T024R01W5,12.6,19.59,1.97,11.4,T052R24W4,14.96,27.96,0.11,7.71
7/19/2022,Tuesday,7.535,3.9683,4.8482,T024R01W5,13.2,28.34,0.09,16.69,T052R24W4,15.13,25.57,1.51,10.34
7/20/2022,Wednesday,7.385,4.123,5.032,T024R01W5,9.14,25.38,0,10.68,T052R24W4,11.43,24.91,0,11.15
7/21/2022,Thursday,7.56,4.2684,5.2121,T024R01W5,11.15,28.02,0,9.72,T052R24W4,12.61,27.53,0.54,8.37
7/22/2022,Friday,7.945,3.894,4.7476,T024R01W5,11.79,23.25,0.54,12.65,T052R24W4,14.55,22.51,0,9.7
7/23/2022,Saturday,8.245,3.894,4.7476,T024R01W5,10.79,25.19,0,9.76,T052R24W4,11.73,25.49,0,9.63
7/24/2022,Sunday,8.245,3.894,4.7476,T024R01W5,11.5,26.93,0,10.63,T052R24W4,15.14,26.14,0,10.11
7/25/2022,Monday,8.245,4.6447,5.6549,T024R01W5,12.88,21.75,0.98,9.48,T052R24W4,14.93,22.72,2.16,9.26
7/26/2022,Tuesday,8.525,5.3359,6.5207,T024R01W5,13.12,24.21,0,6.23,T052R24W4,14.76,25.85,0,6.2
7/27/2022,Wednesday,9.32,5.0725,6.194,T024R01W5,13.77,27.98,0,9.67,T052R24W4,16.73,28.86,0.11,8.26
7/28/2022,Thursday,8.68,5.3334,6.4884,T024R01W5,14.01,30.7,0,12.53,T052R24W4,17.06,31.51,0,9.82
7/29/2022,Friday,8.66,4.9529,6.0101,T024R01W5,14.85,31.55,1.88,12.09,T052R24W4,17.44,28.18,0,10.08
7/30/2022,Saturday,8.66,4.9529,6.0101,T024R01W5,13.89,27.63,2.23,9.78,T052R24W4,17.36,26.32,0,11.03
7/31/2022,Sunday,8.66,4.9529,6.0101,T024R01W5,12.2,29.34,0,10.14,T052R24W4,14.76,21.76,0.11,8.74
8/1/2022,Monday,8.365,4.9529,6.0101,T024R01W5,13.84,30.48,0,16.32,T052R24W4,14.68,26.23,1.37,9.17
8/2/2022,Tuesday,8.165,4.3407,5.2895,T024R01W5,12.52,23.49,0,12.58,T052R24W4,12.06,21.73,0,14.6
8/3/2022,Wednesday,7.975,3.903,4.761,T024R01W5,12.81,28.04,0,10.59,T052R24W4,12.2,20.03,1.08,6.09
8/4/2022,Thursday,7.825,3.6695,4.4704,T024R01W5,8.96,21.05,0,14.09,T052R24W4,12.84,19.35,18.01,14.6
8/5/2022,Friday,8.365,2.5161,3.0867,T024R01W5,7.33,18.21,0,17.21,T052R24W4,9.68,18.5,3.33,16.86
8/6/2022,Saturday,8.185,2.5161,3.0867,T024R01W5,6.53,25.94,0,12.05,T052R24W4,8.07,24.21,0,7.81
8/7/2022,Sunday,8.185,2.5161,3.0867,T024R01W5,12.26,29.94,0,10.87,T052R24W4,16.36,28.84,0,8.35
8/8/2022,Monday,8.185,3.4902,4.2526,T024R01W5,12.9,29.17,0,14.92,T052R24W4,12.97,24.02,0,11.59
8/9/2022,Tuesday,7.77,3.339,4.0767,T024R01W5,12.41,27.34,0,14.44,T052R24W4,8.72,24.26,0,9.02
8/10/2022,Wednesday,7.875,3.2945,3.9895,T024R01W5,15.46,27.75,0,8.12,T052R24W4,13.97,27.04,0,9.5
8/11/2022,Thursday,7.89,3.2446,3.9195,T024R01W5,15.45,31.07,0,14.77,T052R24W4,13.78,29.18,0,7.41
8/12/2022,Friday,8.535,2.769,3.3553,T024R01W5,13.54,31.33,4.95,9.87,T052R24W4,13.64,28.63,0,7.58
8/13/2022,Saturday,8.75,2.769,3.3553,T024R01W5,13.12,30.56,0,10.14,T052R24W4,17.44,30.6,0,11.53
8/14/2022,Sunday,8.75,2.769,3.3553,T024R01W5,10.98,28.26,0,10.02,T052R24W4,13.72,26.24,0,9.84
8/15/2022,Monday,8.75,2.685,3.2808,T024R01W5,10.94,26.82,0,9.33,T052R24W4,12.45,28.95,0,5.05
8/16/2022,Tuesday,8.55,2.8811,3.5159,T024R01W5,10.36,31.19,0.59,9.27,T052R24W4,14.16,27.55,0,8.56
8/17/2022,Wednesday,9.245,1.6192,1.9846,T024R01W5,12.41,26.93,0,9.11,T052R24W4,12.96,27.78,0,6.7
8/18/2022,Thursday,9.505,-0.0387,-0.0475,T024R01W5,11.73,30.77,0,9.82,T052R24W4,13.02,29.53,0,7.64
8/19/2022,Friday,9.42,0.21,0.2586,T024R01W5,14.38,31.71,0,13.16,T052R24W4,16.23,31.95,0,11.69
