Date,Henry USD/MMBtu,AECO 5A USD/MMBtu,AECO 5A Cad/GJ,Electricity_Daily_Average,Electricity_Daily_On_Peak_Average,Electricity_Daily_Off_Peak_Average,Electricity_30Ravg Average,Electricity_30Ravg_On_Peak_Average,Electricity_30Ravg_ Off_Peak_Average,Measured Receipts Volume (103M3),NGTL_Storage_Receipts_Volume_(103M3),NGTL_Gordondale_Receipts_Volume_(103M3),NGTL_Groundbirch_East_Receipts_Volume_(103M3),NGTL_Intra_Provincial_Deliveries_Volume_(103M3),NGTL_Border_Deliveries_Volume_(103M3),NGTL_Empress_Deliveries_Volume_(103M3),NGTL_ABC_Deliveries_Volume_(103M3),NGTL_McNeil_Deliveries_Volume_(103M3),NGTL_Gordondale_Deliveries_Volume_(103M3),NGTL_Storage_Deliveries_Volume_(103M3)
4/11/2021,2.42,2.1134,2.5124,98.23,120.77,53.15,69.92,82.38,44.98,373466.1,0,2749.6,8806.2,184464.7,185858.5,88341.3,69983.7,17654,0,18374
4/12/2021,2.42,2.2319,2.6562,100.42,110.05,81.15,72.01,84.8,46.43,372001.2,2167.9,2749.6,8993.4,171388.4,187000.8,89834.5,71597.8,16062.3,0,4360.9
4/13/2021,2.45,2.2524,2.6773,134.85,154.2,96.16,75.3,88.72,48.47,371662.2,4137,2387.7,8175.8,165570.6,190062.9,89146.4,71382.6,19413.3,0,4961.8
4/14/2021,2.54,2.2455,2.6637,70.48,75.83,59.79,76.39,89.95,49.28,366434,1738.8,2280.5,6544.9,168424.2,190113.1,89869.4,71594.6,18711.1,0,12250.8
4/15/2021,2.595,2.2239,2.6434,106.38,123.26,72.62,77.1,90.46,50.37,365908.1,1712.1,1969,6049.1,165532.4,191363.7,90062,72451.5,19035.4,0,11299.6
4/16/2021,2.57,2.2582,2.6751,120.19,140.14,80.3,79.25,93.03,51.67,367262.5,1755.9,1839.1,5123.9,166006.4,190472.3,89167.5,72129.3,19365.5,0,16489.8
4/17/2021,2.605,2.2582,2.6751,45.24,45.28,45.16,79.3,92.91,52.08,368570.5,1772.3,1862,4909.9,168158.2,194866.8,92708.4,72126.5,20088.3,0,18978.7
4/18/2021,2.605,2.2582,2.6751,44.41,45.4,42.43,79.6,93.22,52.35,368239.1,1722.2,1829.2,5452.8,170520.5,197426.3,94055.6,73134.1,19992.2,0,10135.7
4/19/2021,2.605,2.3114,2.746,91.06,114.98,43.23,81.58,96.01,52.74,367636.7,3454.1,1819.8,5844.5,167909.1,191498.3,92269.7,69213.4,19813,0,6977.9
4/20/2021,2.68,2.3101,2.7535,135.38,175.35,55.45,83.6,98.73,53.36,361301,910.9,1844.7,5251.5,159833.3,192961.3,94264.3,69441.6,19170.1,0,6455.9
4/21/2021,2.685,2.3105,2.734,68.73,84.01,38.15,84.47,99.91,53.6,357920.6,938.8,2192.5,5785.8,157366.2,190672.1,90803.6,70725.8,19491.2,0,8091.9
4/22/2021,2.65,2.3678,2.8036,97.43,113.39,65.52,85.98,101.64,54.65,362298.6,650.4,2172.1,5057.4,164148.2,193634.5,94363.7,70366.3,19811.9,0,715.3
4/23/2021,2.67,2.336,2.7666,184.94,218.58,117.65,90.9,107.63,57.44,366590.8,0.3,2195.3,7911.2,175331.9,186737.6,88361.1,71011.5,17404.7,0,12793.3
4/24/2021,2.705,2.336,2.7666,56.95,62.04,46.79,87.85,102.87,57.82,364910.7,2,2146.3,6455.5,172013.6,187458.2,88756.4,71556.1,16872.8,0,14229.2
4/25/2021,2.705,2.336,2.7666,84.66,90.67,72.66,86.06,99.73,58.7,365576.5,12.1,2129.6,7179.4,173368.1,187926.3,88694.4,72460.5,16524.5,0,16398.3
4/26/2021,2.705,2.3261,2.7337,79.84,69.27,100.99,87.38,100.75,60.63,358959.1,0,2133.7,6354.6,170241.5,185955.8,87083.8,71847.2,17104.1,0,16262.7
4/27/2021,2.685,2.422,2.846,42.49,42.83,41.8,85.94,98.43,60.96,362025.7,236.4,3295.8,8212,176533.1,184729.7,87488.7,71849.3,16444.7,0,16004.4
4/28/2021,2.845,2.4529,2.8727,48.95,51.47,43.9,86.2,98.61,61.37,361300.9,0.2,3931.4,5506.6,161862.6,186637.7,89977.1,70574.6,16842.7,0,8697.7
4/29/2021,2.93,2.3772,2.7707,84.72,106.71,40.76,87.79,100.96,61.45,361694.8,338.3,3905.9,5778.5,169772.2,185020.9,89306.3,69072.7,17176.9,0,20854
4/30/2021,2.845,2.3692,2.7604,39.18,42.41,32.72,87.99,101.18,61.6,359078.1,0.3,3451.4,4497.7,162367.4,189880,90957.5,70031.7,18339.6,0,19364.6
5/1/2021,2.875,2.3692,2.7604,53.34,52.14,55.72,88.48,101.61,62.22,360857.8,0.9,3467.5,4368.8,174039.6,183750.4,88125,64372.2,20835.4,0,26482.2
5/2/2021,2.875,2.3692,2.7604,69.26,72.4,62.99,88.82,101.77,62.93,354056.7,0.4,5602,4783.3,175187.5,184773.1,87776.1,65378.3,21518.3,0,21068.1
5/3/2021,2.875,2.4863,2.8933,183.71,240.4,70.33,93.08,107.69,63.87,351824.2,1712,3610.7,6535,155861.9,179036.1,87979.6,64581.4,17216,0,5987.4
5/4/2021,2.93,2.4625,2.8751,62.65,62.75,62.45,92,106.84,62.32,346779,294.5,2196.2,5881.6,159930,181386.8,86567.6,66011.1,18752.8,0,11535.6
5/5/2021,3.005,2.5008,2.9066,110.48,129.1,73.23,90.05,105.08,60,349329.6,23.4,2538.8,5083.6,149874.8,181739.6,86311.7,65220.9,20532.5,0,7669.8
5/6/2021,2.965,2.4822,2.8688,53.85,59.33,42.89,87.08,100.6,60.05,353813.5,413.5,2211.7,4953.5,159019.4,183686.3,86948.4,65122.8,21433.9,0,22037.6
5/7/2021,2.895,2.5159,2.8946,43.75,44.56,42.13,86.14,99.12,60.16,353984.6,1.4,2352.2,4777.4,171942.7,186868.8,85893.6,67002.4,23008.2,0,30992.7
5/8/2021,2.895,2.5159,2.8946,49.3,50.31,47.3,82.26,93.66,59.48,354844.3,1573.5,2285.3,5019.1,163218.1,185988.7,85338.9,65797.8,23681.3,0,15635.5
5/9/2021,2.895,2.5159,2.8946,56.07,59.01,50.18,82.63,94.1,59.7,353080.2,2106.2,2225.7,6336.6,162537.9,185715.5,85811,66305.9,22418.7,0,15383.1
5/10/2021,2.895,2.5673,2.9416,50.92,50.54,51.68,82.26,93.57,59.64,350195.7,875,2160.9,6582.5,151219.8,184078,85297.5,66532.1,21243.1,0,7476.9
5/11/2021,2.9,2.5248,2.8937,74.47,74.37,74.67,81.47,92.03,60.36,344031.8,16.5,2169.8,5840,155471.7,186187.9,85113.2,68595.4,21514.7,0,6951.4
5/12/2021,2.875,2.5801,2.9599,58.27,64.56,45.7,80.07,90.51,59.18,340082.5,2.1,2114.7,4804.6,146999.7,181147.3,84399.5,64909,20563,0,1147.7
5/13/2021,2.895,2.5767,2.9671,238.66,328.62,58.76,83.53,96.32,57.93,343541.1,0.2,2140.2,4417.8,155580.3,182787.5,84419.6,67861.8,19757.4,0,6563.1
5/14/2021,2.87,2.579,2.9619,221.82,306.57,52.33,88.57,104.01,57.68,345343.9,284.6,2266.1,3718.7,156603.8,178139.7,83851,65347.2,19173,0,8112.3
5/15/2021,2.865,2.579,2.9619,95.94,110.11,67.62,88.22,103.58,57.52,348533.9,0.2,2130.7,5353.1,167245.7,175023,83976.5,65346.6,15599,0,21600.1
5/16/2021,2.865,2.579,2.9619,103.88,133.69,44.27,87.68,103.36,56.32,346244.1,190.8,2116.9,5294.3,165769.9,175175.4,83716.5,66007.5,15046,0,21122.5
5/17/2021,2.865,2.6628,3.0474,78.72,97.34,41.47,88.79,105.1,56.19,348895.1,472.4,2129.1,5934.2,166652.4,172565.4,83737.2,65160.9,13413.2,0,20975.1
5/18/2021,2.965,2.6112,2.9854,41.94,41.82,42.2,88.71,104.98,56.18,355692.4,369.3,2710.6,6784.1,171794,181316.1,87842.2,62939.3,19465.7,0,18953.7
5/19/2021,2.94,2.6123,2.9939,53.37,61.97,36.18,87.46,103.21,55.95,361757.7,290.5,3884.6,3355.6,174051.7,186512,84378.5,67493.2,23983.5,0,11213.5
5/20/2021,2.875,2.6054,2.9759,157.84,210.47,52.58,88.2,104.38,55.85,363320.4,1674.2,3229.2,3847.8,174411.2,180330.4,85096.8,65307.2,21219.4,0,10163.9
5/21/2021,2.85,2.5437,2.9104,93.84,103.56,74.41,89.04,105.03,57.06,364604.9,2,3049.9,4283,174225.5,176753.6,85554.8,61546.7,19800.4,0,16878.9
5/22/2021,2.81,2.5437,2.9104,54.44,52.99,57.34,87.61,103.02,56.79,365696.9,1.4,2978.8,4771.8,175431.7,180468.6,86058.9,66332.1,18833.9,0,24548.4
5/23/2021,2.81,2.5437,2.9104,50.3,52.03,46.84,83.12,97.47,54.43,365694,2,2900.6,5534,180443.8,179592.6,85585.1,66035.5,18702.4,0,30725.8
5/24/2021,2.81,2.5437,2.9104,47.76,46.32,50.62,82.81,96.94,54.56,359061.5,1,3204,4766.3,180159.2,178190.6,85449.6,65563.2,18359.5,0,29318.8
5/25/2021,2.78,2.5848,2.9567,84.48,103.47,46.5,82.81,97.37,53.69,353749.8,0.4,2734,3965.5,168008.3,182468.4,86186.4,65209.7,20677.1,0,14106.2
5/26/2021,2.835,2.6324,3.0221,113.08,144.41,50.41,83.92,99.88,52,350588.6,2.8,3165.4,4147.4,156265.3,181055.3,85615.7,64686.4,20499.9,0,9366.3
5/27/2021,2.875,2.5621,2.9328,41.83,42.67,40.15,83.89,99.87,51.94,354970.4,228.7,3330.8,3897.1,162147.6,183138.8,86201.6,65262.6,22006.6,0,17589.2
5/28/2021,2.845,2.5683,2.9428,34.46,33.84,35.69,83.41,99.28,51.67,356673,1.7,3062.5,5223.6,180733.7,180604.6,85909.7,64050.7,22061.1,0,33082.2
5/29/2021,2.845,2.5683,2.9428,40.71,42.86,36.4,81.94,97.15,51.52,354216.3,1.5,3447.6,5056.2,175608.3,180176.6,86494.1,63310,21606.9,0,30183.8
5/30/2021,2.845,2.5683,2.9428,44.42,46.38,40.52,82.12,97.29,51.78,354562.4,1.4,3447.5,5063,173087.5,177794.1,85205.5,62715.6,21129.9,0,27985.8
5/31/2021,2.845,2.5683,2.9428,183.38,251.32,47.5,86.45,103.93,51.51,353467.7,348.1,3454.6,6895.7,172035.5,175258.4,83160,61676.5,21996.3,0,23529.1
6/1/2021,2.85,2.6823,3.0594,407.24,582.3,57.12,97.72,120.92,51.32,345142.1,384.7,1791,6423,160805.5,177799.5,84160.7,63793,22538.1,0,11387.6
6/2/2021,2.965,2.677,3.0574,465.03,661.08,72.94,107.1,134.94,51.4,346550.5,281.7,2461.7,7336.1,157639.6,176575,83440.9,61910.8,23336.2,0,10336.8
6/3/2021,3.05,2.6363,3.028,95.1,123.31,38.67,108.18,136.96,50.61,349453.6,219.7,1592.4,6796.8,152699.4,181652.3,84022.9,62701.1,26014.2,0,8258.2
6/4/2021,3.015,2.5973,2.976,227.82,309.57,64.31,112.09,142.98,50.31,355135.1,1.8,1809.6,6108.7,165442.5,183884,85003,64507.3,24935,0,21531.4
6/5/2021,2.955,2.5973,2.976,30.43,29.25,32.78,111.31,141.98,49.98,359721.8,0.4,1732.8,6054,177791.6,178456.3,84855.5,61389.7,23640.5,0,37295.9
6/6/2021,2.955,2.5973,2.976,39.26,47.83,22.11,111.16,142.08,49.31,358805.4,1.2,1778,6032.4,177484.2,179913.9,86947.7,59794,25783.8,0,34407.4
6/7/2021,2.955,2.6032,2.9763,39.8,42.55,34.31,110.84,141.83,48.88,358480.2,1.6,1784.7,6128.7,182211.1,174707.4,83531.9,62254.1,22522.8,0,31603
6/8/2021,2.98,2.6733,3.0661,113.19,145.55,48.48,112.75,144.71,48.82,359101.3,1.8,2261.7,6695.9,174330.3,178317.9,81631.5,64086.5,25167.7,0,24822.3
6/9/2021,3.105,2.6607,3.0524,98.55,127.4,40.83,114.33,147.27,48.46,357971.8,2,3050,6552.6,170459.4,185093.9,84556.6,64543.1,27617.7,0,21207.3
6/10/2021,3.1,2.6887,3.0826,45.96,50.11,37.68,113.38,146.46,47.22,365838.2,1.7,6415.7,5550.6,168440.2,187507.6,83679.1,66139.6,29598.9,0,20872
6/11/2021,3.09,2.7318,3.1492,68,86.05,31.91,113.71,147.18,46.76,371931.2,19,6456.6,5047.8,173637.1,188139.7,87252.3,64592.4,27305.8,0,29197.6
6/12/2021,3.21,2.7318,3.1492,47.36,48.53,45.01,107.33,137.84,46.31,370446.1,0,6585.7,4613.4,171350,191501.1,85946.9,69026.3,27314.2,0,28087.3
6/13/2021,3.21,2.7318,3.1492,106.97,134.14,52.65,103.5,132.1,46.32,365915.9,0,6616.9,4631.1,164644.2,194879.4,85999.2,70320.7,29441,0,21565.1
6/14/2021,3.21,2.8006,3.2207,281.88,402.31,41.02,109.7,141.84,45.43,359925.5,0.4,6450.7,5360.2,152892.4,186114.6,87295.9,65878.5,25425.8,0,12404.6
6/15/2021,3.275,2.7908,3.2278,53.32,53.39,53.18,108.02,139.16,45.73,358286.4,0,6635,4623.1,155055.2,194719.1,87882.3,67787.5,30244.3,0,14875.7
6/16/2021,3.3,2.7304,3.1483,56.59,61.98,45.81,107.28,137.98,45.87,357103.4,0.2,6572.5,5358.6,160937.9,185807.9,86470.1,65823.8,24044.5,0,18417.5
