Date,Day,Weekend,"Public
Holiday","Weekend / 
Public Holiday",Henry USD/MMBtu,AECO 5A USD/MMBtu,AECO 5A Cad/GJ,Air Temp. Min. (°C),Air Temp. Max. (°C)
9/12/2021,Sunday,Y,N,Y,5.04,3.3309,3.9902,8.99,15.81
9/13/2021,Monday,N,N,N,5.04,3.8558,4.6202,5.71,17.52
9/14/2021,Tuesday,N,N,N,5.18,3.8822,4.6601,4.22,20.14
9/15/2021,Wednesday,N,N,N,5.35,3.8318,4.5984,3.53,14.12
9/16/2021,Thursday,N,N,N,5.6,3.9938,4.8001,1.52,14.72
9/17/2021,Friday,N,N,N,5.47,3.6521,4.4101,0.24,20.07
9/18/2021,Saturday,Y,N,Y,5.2,3.6521,4.4101,10.26,22.18
9/19/2021,Sunday,Y,N,Y,5.2,3.6521,4.4101,3.59,17.25
9/20/2021,Monday,N,N,N,5.2,1.6613,2.019,0.53,17.29
9/21/2021,Tuesday,N,N,N,5.155,2.4499,2.9694,4.14,22.87
9/22/2021,Wednesday,N,N,N,4.87,2.5546,3.0833,10.4,18.03
9/23/2021,Thursday,N,N,N,4.83,2.8055,3.3672,3.86,15.14
9/24/2021,Friday,N,N,N,4.895,2.0951,2.5168,2.17,25.48
9/25/2021,Saturday,Y,N,Y,5.02,2.0951,2.5168,8.49,20.6
9/26/2021,Sunday,Y,N,Y,5.02,2.0951,2.5168,7.64,25.63
9/27/2021,Monday,N,N,N,5.02,2.0723,2.4835,7.02,23.86
9/28/2021,Tuesday,N,N,N,5.515,2.6671,3.2092,6.71,17.11
9/29/2021,Wednesday,N,N,N,5.925,2.36675,2.84975,2.76,16.6
9/30/2021,Thursday,N,N,N,5.625,2.51655,3.0308,4.27,22.48
10/1/2021,Friday,N,N,N,5.545,3.1446,3.7728,5.29,16.27
10/2/2021,Saturday,Y,N,Y,5.575,3.1446,3.7728,0.36,18.58
10/3/2021,Sunday,Y,N,Y,5.575,3.1446,3.7728,3.45,20.15
10/4/2021,Monday,N,N,N,5.575,4.0896,4.8739,-1.46,14.21
10/5/2021,Tuesday,N,N,N,5.875,4.5209,5.3832,2.04,23.26
10/6/2021,Wednesday,N,N,N,6.225,4.8056,5.7452,1.32,13.13
10/7/2021,Thursday,N,N,N,5.95,4.3776,5.206,-2.6,12.9
10/8/2021,Friday,N,N,N,5.69,4.0702,4.8144,-3.55,12.42
10/9/2021,Saturday,Y,N,Y,5.66,4.0702,4.8144,-2.23,17.38
10/10/2021,Sunday,Y,N,Y,5.66,4.0702,4.8144,-0.48,13.6
10/11/2021,Monday,N,Y,Y,5.66,4.0702,4.8144,-5.07,5.96
10/12/2021,Tuesday,N,N,N,5.415,4.0517,4.7782,-7.43,9.82
10/13/2021,Wednesday,N,N,N,5.36,3.9834,4.7006,-6.63,4.55
10/14/2021,Thursday,N,N,N,5.45,4.6378,5.4343,-5.31,10.49
10/15/2021,Friday,N,N,N,5.83,4.3306,5.085,-3.3,14.58
10/16/2021,Saturday,Y,N,Y,5.46,4.3306,5.085,4.38,18.82
10/17/2021,Sunday,Y,N,Y,5.46,4.3306,5.085,1.04,22.55
10/18/2021,Monday,N,N,N,5.46,4.1707,4.887,0.36,5.52
10/19/2021,Tuesday,N,N,N,5.075,4.1014,4.8022,1.22,9.64
10/20/2021,Wednesday,N,N,N,4.775,4.0655,4.7508,-2.2,8.99
10/21/2021,Thursday,N,N,N,4.785,4.1247,4.8253,2.81,15.75
10/22/2021,Friday,N,N,N,4.915,3.9606,4.6488,-0.64,12.97
10/23/2021,Saturday,Y,N,Y,5.07,3.9606,4.6488,1.05,9.6
10/24/2021,Sunday,Y,N,Y,5.07,3.9606,4.6488,-2.6,10.12
10/25/2021,Monday,N,N,N,5.07,4.2774,5.017,1.57,12.93
10/26/2021,Tuesday,N,N,N,5.595,4.3369,5.093,-0.62,12.92
10/27/2021,Wednesday,N,N,N,5.585,5.3113,6.2111,-0.09,11.27
10/28/2021,Thursday,N,N,N,5.86,5.093,5.9625,-1.58,9.84
10/29/2021,Friday,N,N,N,5.62,4.8114,5.6552,-1.89,3.73
10/30/2021,Saturday,Y,N,Y,5.62,4.8114,5.6552,-7.03,1.51
10/31/2021,Sunday,Y,N,Y,5.62,4.8114,5.6552,-10.31,1.77
11/1/2021,Monday,N,N,N,5.355,4.5305,5.3053,-11.22,-0.38
11/2/2021,Tuesday,N,N,N,5.165,4.5049,5.3041,-8.01,13.76
11/3/2021,Wednesday,N,N,N,5.36,4.3498,5.1196,-2.74,14.27
11/4/2021,Thursday,N,N,N,5.585,4.2651,5.0381,-0.54,16.96
11/5/2021,Friday,N,N,N,5.7,4.05,4.7751,-0.15,13.34
11/6/2021,Saturday,Y,N,Y,5.33,4.05,4.7751,-4.21,7.74
11/7/2021,Sunday,Y,N,Y,5.33,4.05,4.7751,-5.68,5.96
11/8/2021,Monday,N,N,N,5.33,4.3574,5.1387,-3.93,5.91
11/9/2021,Tuesday,N,N,N,5.46,3.9668,4.6834,-6,6.17
11/10/2021,Wednesday,N,N,N,5.075,3.5049,4.1349,-1.68,6.23
11/11/2021,Thursday,N,Y,Y,4.575,3.5976,4.2443,-6.2,4.18
11/12/2021,Friday,N,N,N,4.795,3.6738,4.3734,-4.4,15.43
11/13/2021,Saturday,Y,N,Y,4.89,3.6738,4.3734,-2.16,8.74
11/14/2021,Sunday,Y,N,Y,4.89,3.6738,4.3734,-1.2,10.14
11/15/2021,Monday,N,N,N,4.89,3.7962,4.5038,-0.47,5.99
11/16/2021,Tuesday,N,N,N,4.71,4.1692,4.9644,-6.99,4.24
11/17/2021,Wednesday,N,N,N,5.055,3.6773,4.3902,-12.18,1.17
11/18/2021,Thursday,N,N,N,4.79,3.3428,4.001,-6.58,3.39
11/19/2021,Friday,N,N,N,4.975,3.2353,3.8738,-8.85,3.98
11/20/2021,Saturday,Y,N,Y,4.9,3.2353,3.8738,-9.84,6.16
11/21/2021,Sunday,Y,N,Y,4.9,3.2353,3.8738,-10.15,6.87
11/22/2021,Monday,N,N,N,4.9,3.1356,3.7701,0.59,14.46
11/23/2021,Tuesday,N,N,N,4.765,3.4684,4.1798,-8.26,4.75
11/24/2021,Wednesday,N,N,N,4.895,3.544266667,4.253683333,-10.63,2.55
11/25/2021,Thursday,N,N,N,4.895,3.626,4.3504,-0.37,13.1
11/26/2021,Friday,N,N,N,4.895,3.626,4.3504,-3.81,10.55
11/27/2021,Saturday,Y,N,Y,4.895,3.626,4.3504,-3.76,1.82
11/28/2021,Sunday,Y,N,Y,4.895,3.626,4.3504,-3.2,13.87
11/29/2021,Monday,N,N,N,4.895,2.9766,3.6092,-0.75,9.68
11/30/2021,Tuesday,N,N,N,4.86,2.9083,3.5313,-0.3,10.13
12/1/2021,Wednesday,N,N,N,4.505,2.8156,3.4109,-0.74,13.18
12/2/2021,Thursday,N,N,N,4.225,2.7945,3.3936,-4.04,2.07
12/3/2021,Friday,N,N,N,4.04,2.8617,3.481,-8.82,-1.55
12/4/2021,Saturday,Y,N,Y,3.855,2.8617,3.481,-9.21,-3.2
12/5/2021,Sunday,Y,N,Y,3.855,2.8617,3.481,-16.52,-8.77
12/6/2021,Monday,N,N,N,3.855,2.8658,3.4735,-15.79,-7.69
12/7/2021,Tuesday,N,N,N,3.63,2.9373,3.5228,-14.69,0.57
12/8/2021,Wednesday,N,N,N,3.64,3.0585,3.6686,-8.93,6.47
12/9/2021,Thursday,N,N,N,3.79,2.9885,3.5969,-10.88,-1.67
12/10/2021,Friday,N,N,N,3.655,2.923,3.5212,-11.21,-0.68
12/11/2021,Saturday,Y,N,Y,3.67,2.923,3.5212,-6.79,3.03
12/12/2021,Sunday,Y,N,Y,3.67,2.923,3.5212,-9.64,-1.58
12/13/2021,Monday,N,N,N,3.67,3.1894,3.8682,-16.49,-2.97
12/14/2021,Tuesday,N,N,N,3.96,3.1879,3.8852,-20.71,-12.34
12/15/2021,Wednesday,N,N,N,3.645,3.3894,4.1506,-22.87,-15.24
12/16/2021,Thursday,N,N,N,3.75,3.3469,4.0524,-20.69,-13.96
12/17/2021,Friday,N,N,N,3.675,3.1653,3.8498,-25.96,-15.36
12/18/2021,Saturday,Y,N,Y,3.615,3.1653,3.8498,-18.61,-0.63
12/19/2021,Sunday,Y,N,Y,3.615,3.1653,3.8498,-15.38,-10.18
12/20/2021,Monday,N,N,N,3.615,3.2315,3.9644,-23.25,-12.02
12/21/2021,Tuesday,N,N,N,3.88,3.3412,4.0942,-18.55,0.92
12/22/2021,Wednesday,N,N,N,3.915,3.4055,4.1462,-11.11,3.11
12/23/2021,Thursday,N,N,N,3.985,3.2957,4.0017,-18.51,0.4
12/24/2021,Friday,N,N,N,3.515,3.2957,4.0017,-24.78,-16.77
12/25/2021,Saturday,Y,Y,Y,3.515,3.2957,4.0017,-28.73,-23.41
12/26/2021,Sunday,Y,Y,Y,3.515,3.2957,4.0017,-31.54,-27.15
12/27/2021,Monday,N,N,N,3.515,3.2957,4.0017,-34.15,-27.16
12/28/2021,Tuesday,N,N,N,3.295,3.9651,4.8145,-30.35,-15.66
12/29/2021,Wednesday,N,N,N,3.3,3.5842,4.3525,-28.43,-21.06
12/30/2021,Thursday,N,N,N,3.4,3.2554,3.9426,-23.51,-16.2
12/31/2021,Friday,N,N,N,3.4,3.2554,3.9426,-28.92,-19.16
1/1/2022,Saturday,Y,Y,Y,3.7,3.2554,3.9426,-26.18,-0.65
1/2/2022,Sunday,Y,N,Y,3.7,3.2554,3.9426,-14.84,0.83
1/3/2022,Monday,N,N,N,3.7,3.2554,3.9426,-25.42,-14.8
1/4/2022,Tuesday,N,N,N,3.58,3.7911,4.5629,-29.07,-24.87
1/5/2022,Wednesday,N,N,N,3.755,4.4828,5.3968,-29.8,-24.24
1/6/2022,Thursday,N,N,N,3.785,3.7585,4.5328,-30.34,-23.38
1/7/2022,Friday,N,N,N,3.93,3.6949,4.428,-24.45,-22.38
1/8/2022,Saturday,Y,N,Y,3.825,3.6949,4.428,-24.89,-13.18
1/9/2022,Sunday,Y,N,Y,3.825,3.6949,4.428,-23.37,2.65
1/10/2022,Monday,N,N,N,3.825,3.5067,4.2142,-4.91,8.45
1/11/2022,Tuesday,N,N,N,4.135,3.3312,3.978,-4.26,8.57
1/12/2022,Wednesday,N,N,N,4.055,3.678,4.3581,-0.62,8.96
1/13/2022,Thursday,N,N,N,4.585,3.5386,4.1872,-2.14,9.14
1/14/2022,Friday,N,N,N,4.765,3.2466,3.8615,-2.16,7.57
1/15/2022,Saturday,Y,N,Y,4.36,3.2466,3.8615,-1.28,8.63
1/16/2022,Sunday,Y,N,Y,4.36,3.2466,3.8615,-5.84,6.47
1/17/2022,Monday,N,N,N,4.36,3.2466,3.8615,-11.15,10.87
1/18/2022,Tuesday,N,N,N,4.36,3.7793,4.4911,-18.81,-11.18
1/19/2022,Wednesday,N,N,N,4.48,3.4998,4.148,-21.44,-9.7
1/20/2022,Thursday,N,N,N,4.74,3.0941,3.6548,-10.99,9.13
1/21/2022,Friday,N,N,N,4.27,3.0524,3.6287,-3.39,4.82
1/22/2022,Saturday,Y,N,Y,4.085,3.0524,3.6287,-0.82,11.85
1/23/2022,Sunday,Y,N,Y,4.085,3.0524,3.6287,-1.59,12.5
1/24/2022,Monday,N,N,N,4.085,3.2097,3.8602,-2.77,2.16
1/25/2022,Tuesday,N,N,N,4.14,3.2227,3.8601,-6.75,8.84
1/26/2022,Wednesday,N,N,N,4.16,3.3791,4.0352,-4.23,4.86
1/27/2022,Thursday,N,N,N,4.37,3.4139,4.1125,-9.45,8.54
1/28/2022,Friday,N,N,N,4.45,3.738,4.5185,-0.59,11.5
1/29/2022,Saturday,Y,N,Y,5.63,3.738,4.5185,-3.63,8.51
1/30/2022,Sunday,Y,N,Y,5.63,3.738,4.5185,-1.78,9.62
1/31/2022,Monday,N,N,N,5.63,4.032,4.8522,-16.19,3
2/1/2022,Tuesday,N,N,N,5.575,4.5153,5.4304,-23.11,-16.04
2/2/2022,Wednesday,N,N,N,5.455,4.6306,5.5691,-27.63,-17.37
2/3/2022,Thursday,N,N,N,6.44,4.0269,4.8399,-19.44,-7.69
2/4/2022,Friday,N,N,N,5.865,3.8262,4.6274,-17.45,7.48
2/5/2022,Saturday,Y,N,Y,5.34,3.8262,4.6274,-3.18,6.11
2/6/2022,Sunday,Y,N,Y,5.34,3.8262,4.6274,-3.74,12.06
2/7/2022,Monday,N,N,N,5.34,3.4497,4.1478,-0.46,11.48
2/8/2022,Tuesday,N,N,N,4.35,3.3873,4.08,1.88,9.4
2/9/2022,Wednesday,N,N,N,4.29,3.0961,3.7203,1.55,13.14
2/10/2022,Thursday,N,N,N,4.055,2.9648,3.5544,-1.93,12.99
2/11/2022,Friday,N,N,N,3.885,2.9883,3.5912,-4.94,1.58
2/12/2022,Saturday,Y,N,Y,3.93,2.9883,3.5912,-2.91,7.34
2/13/2022,Sunday,Y,N,Y,3.93,2.9883,3.5912,-1.5,8.53
2/14/2022,Monday,N,N,N,3.93,3.2769,3.955,-4.3,-0.11
2/15/2022,Tuesday,N,N,N,4.05,3.4621,4.1818,-7.09,-1.43
2/16/2022,Wednesday,N,N,N,4.265,3.7089,4.4606,-13.88,-2.84
2/17/2022,Thursday,N,N,N,4.385,3.7111,4.4677,-9.72,7.26
2/18/2022,Friday,N,N,N,4.57,3.8399,4.6405,-10.92,0.89
2/19/2022,Saturday,Y,N,Y,4.6,3.8399,4.6405,-5.16,8.74
2/20/2022,Sunday,Y,N,Y,4.6,3.8399,4.6405,-21.18,-4.95
2/21/2022,Monday,N,Y,Y,4.6,3.8399,4.6405,-24.74,-19.66
2/22/2022,Tuesday,N,N,N,4.6,4.3884,5.2973,-27.27,-17.94
2/23/2022,Wednesday,N,N,N,4.48,4.321,5.2086,-27.67,-9.38
2/24/2022,Thursday,N,N,N,4.57,4.1376,5.0362,-11.05,-5.13
2/25/2022,Friday,N,N,N,4.77,3.8073,4.5987,-14.83,2.62
2/26/2022,Saturday,Y,N,Y,4.545,3.8073,4.5987,-8.48,8.43
2/27/2022,Sunday,Y,N,Y,4.545,3.8073,4.5987,2.1,8.92
2/28/2022,Monday,N,N,N,4.545,3.7244,4.4695,-5.11,6.64
3/1/2022,Tuesday,N,N,N,4.28,3.7278,4.4907,-7.24,11.36
3/2/2022,Wednesday,N,N,N,4.335,3.9717,4.7651,-7.9,-5.26
3/3/2022,Thursday,N,N,N,4.65,4.0395,4.8532,-9.66,-6.25
3/4/2022,Friday,N,N,N,4.57,4.0742,4.9286,-10.67,-5.77
3/5/2022,Saturday,Y,N,Y,4.73,4.0742,4.9286,-10.5,-1.97
3/6/2022,Sunday,Y,N,Y,4.73,4.0742,4.9286,-7.83,1.08
3/7/2022,Monday,N,N,N,4.73,3.9266,4.7549,-7.28,3.66
3/8/2022,Tuesday,N,N,N,4.92,4.1483,5.0694,-12.31,-7.02
3/9/2022,Wednesday,N,N,N,4.58,4.0035,4.8617,-17.31,-8.96
3/10/2022,Thursday,N,N,N,4.555,3.8825,4.6998,-13.59,-4.52
3/11/2022,Friday,N,N,N,4.595,3.9401,4.7525,-16.01,4.79
3/12/2022,Saturday,Y,N,Y,4.73,3.9401,4.7525,0.51,9.15
3/13/2022,Sunday,Y,N,Y,4.73,3.9401,4.7525,-2.52,3.38
3/14/2022,Monday,N,N,N,4.73,3.7543,4.5457,-2.85,12.16
3/15/2022,Tuesday,N,N,N,4.575,3.683,4.4703,-0.73,11.93
3/16/2022,Wednesday,N,N,N,4.475,3.6855,4.4505,0.12,9.73
3/17/2022,Thursday,N,N,N,4.67,3.7676,4.5134,-2.86,11.83
3/18/2022,Friday,N,N,N,4.795,3.787,4.5349,-3.1,10.05
3/19/2022,Saturday,Y,N,Y,4.87,3.787,4.5349,-3.85,11.34
3/20/2022,Sunday,Y,N,Y,4.87,3.787,4.5349,-2.13,4.95
3/21/2022,Monday,N,N,N,4.87,3.8918,4.6399,-1.31,10.85
3/22/2022,Tuesday,N,N,N,4.775,3.9196,4.6831,-0.81,15.31
3/23/2022,Wednesday,N,N,N,5.005,3.9589,4.7116,1.43,18.34
3/24/2022,Thursday,N,N,N,5.26,4.2098,5.0014,-3.99,5.54
3/25/2022,Friday,N,N,N,5.165,4.518,5.3588,-6.42,8.24
3/26/2022,Saturday,Y,N,Y,5.485,4.518,5.3588,-6.2,6.09
3/27/2022,Sunday,Y,N,Y,5.485,4.518,5.3588,-4.19,14.8
3/28/2022,Monday,N,N,N,5.485,4.2893,5.1029,-2.74,3.68
3/29/2022,Tuesday,N,N,N,5.435,4.246,5.0368,-6.72,10.19
3/30/2022,Wednesday,N,N,N,5.31,4.3612,5.1657,-4.1,17.29
3/31/2022,Thursday,N,N,N,5.335,4.4544,5.2708,-0.32,7.98
4/1/2022,Friday,N,N,N,5.48,4.7439,5.6239,-4.31,9.35
4/2/2022,Saturday,Y,N,Y,5.47,4.7439,5.6239,-2.85,10.78
4/3/2022,Sunday,Y,N,Y,5.47,4.7439,5.6239,-5.05,9.81
4/4/2022,Monday,N,N,N,5.47,4.8473,5.7393,0.19,13.97
4/5/2022,Tuesday,N,N,N,5.655,5.0434,5.953,1.02,9.66
4/6/2022,Wednesday,N,N,N,5.955,5.168,6.1237,-2.65,8.97
4/7/2022,Thursday,N,N,N,6.245,5.1635,6.1638,-4.8,17.23
4/8/2022,Friday,N,N,N,6.03,5.2865,6.3027,4.02,20.93
4/9/2022,Saturday,Y,N,Y,6.3,5.2865,6.3027,0.38,6.88
4/10/2022,Sunday,Y,N,Y,6.3,5.2865,6.3027,-6.15,2.77
4/11/2022,Monday,N,N,N,6.3,5.6018,6.7013,-9.04,-0.19
4/12/2022,Tuesday,N,N,N,6.36,5.7226,6.8381,-11.38,-7.79
4/13/2022,Wednesday,N,N,N,6.56,6.217,7.4233,-10.68,-5.82
4/14/2022,Thursday,N,N,N,6.7,6.397,7.6575,-10.57,-5.41
4/15/2022,Friday,N,Y,Y,6.93,6.397,7.6575,-10.07,-2.13
4/16/2022,Saturday,Y,N,Y,6.93,6.397,7.6575,-11.61,3.93
4/17/2022,Sunday,Y,N,Y,6.93,6.397,7.6575,-8.55,5.25
4/18/2022,Monday,N,Y,Y,6.93,6.2004,7.4175,-7.64,9.59
4/19/2022,Tuesday,N,N,N,7.555,5.8203,6.9619,-2.79,3.27
4/20/2022,Wednesday,N,N,N,7.385,5.2645,6.2341,-4.1,0.87
4/21/2022,Thursday,N,N,N,7.035,5.0152,5.9553,-4.93,6
4/22/2022,Friday,N,N,N,6.875,5.1782,6.2419,-0.83,1.94
4/23/2022,Saturday,Y,N,Y,6.55,5.1782,6.2419,-2.35,10.1
4/24/2022,Sunday,Y,N,Y,6.55,5.1782,6.2419,-2.2,14.76
4/25/2022,Monday,N,N,N,6.55,5.6179,6.803,-0.63,17
4/26/2022,Tuesday,N,N,N,6.395,5.6877,6.8999,3.39,14.4
4/27/2022,Wednesday,N,N,N,6.815,5.751,6.9937,0.01,11.7
4/28/2022,Thursday,N,N,N,6.935,5.6292,6.8465,-3.65,11.93
4/29/2022,Friday,N,N,N,6.79,5.8103,7.0523,-0.44,12.87
4/30/2022,Saturday,Y,N,Y,6.79,5.8103,7.0523,-1.51,13.87
5/1/2022,Sunday,Y,N,Y,6.845,5.8103,7.0523,3.18,14.93
5/2/2022,Monday,N,N,N,6.845,5.9906,7.3151,0.78,16.05
5/3/2022,Tuesday,N,N,N,7.3,6.5208,7.935,2.03,18.95
5/4/2022,Wednesday,N,N,N,7.86,6.8453,8.3159,7.54,20.1
5/5/2022,Thursday,N,N,N,8.295,6.7869,8.264,7.71,20.77
5/6/2022,Friday,N,N,N,8.405,6.7828,8.2868,5.74,16.73
5/7/2022,Saturday,Y,N,Y,8.365,6.7828,8.2868,2.5,15.69
5/8/2022,Sunday,Y,N,Y,8.365,6.7828,8.2868,-0.45,11.02
5/9/2022,Monday,N,N,N,8.365,5.9205,7.2755,0.22,8.34
5/10/2022,Tuesday,N,N,N,7.84,5.4864,6.7771,-0.32,9.58
5/11/2022,Wednesday,N,N,N,6.485,5.9763,7.3335,-0.5,13.64
5/12/2022,Thursday,N,N,N,7.51,5.8585,7.2509,-1.19,16.61
5/13/2022,Friday,N,N,N,7.305,5.9547,7.2966,-1.5,13.87
5/14/2022,Saturday,Y,N,Y,7.7,5.9547,7.2966,2.58,16.61
5/15/2022,Sunday,Y,N,Y,7.7,5.9547,7.2966,0.84,18.67
5/16/2022,Monday,N,N,N,7.7,6.1864,7.5532,5.99,20.96
5/17/2022,Tuesday,N,N,N,7.975,6.2052,7.5509,4.25,12.23
5/18/2022,Wednesday,N,N,N,8.225,6.4349,7.8314,0.79,16.98
5/19/2022,Thursday,N,N,N,8.445,5.7892,7.0365,1.3,7.19
5/20/2022,Friday,N,N,N,8.17,4.8917,5.9525,1.37,8.45
5/21/2022,Saturday,Y,N,Y,7.975,4.8917,5.9525,-0.2,10.77
5/22/2022,Sunday,Y,N,Y,7.975,4.8917,5.9525,-1.85,16.44
5/23/2022,Monday,N,Y,Y,7.975,4.8917,5.9525,1.41,19.08
5/24/2022,Tuesday,N,N,N,8.145,5.257,6.3995,6.29,17.79
5/25/2022,Wednesday,N,N,N,8.77,5.9068,7.1869,6.69,20.03
5/26/2022,Thursday,N,N,N,9.295,5.9153,7.1705,4.98,20.47
5/27/2022,Friday,N,N,N,9.065,5.0043,6.043,8.79,21.44
5/28/2022,Saturday,Y,N,Y,8.265,5.0043,6.043,7.42,18.94
5/29/2022,Sunday,Y,N,Y,8.265,5.0043,6.043,7.69,15.06
5/30/2022,Monday,N,N,N,8.265,5.0043,6.043,5.79,15.57
5/31/2022,Tuesday,N,N,N,8.265,5.8605,7.0224,1.83,17.67
6/1/2022,Wednesday,N,N,N,8.455,5.7006,6.8472,7.45,18.91
6/2/2022,Thursday,N,N,N,8.42,6.3385,7.5626,2.82,20.74
6/3/2022,Friday,N,N,N,8.86,6.0792,7.2505,5.9,21.71
6/4/2022,Saturday,Y,N,Y,8.36,6.0792,7.2505,8.91,21.1
6/5/2022,Sunday,Y,N,Y,8.36,6.0792,7.2505,7.51,15.74
6/6/2022,Monday,N,N,N,8.36,6.6428,7.9147,8.99,16.77
6/7/2022,Tuesday,N,N,N,9,6.6268,7.8828,8.37,16.53
6/8/2022,Wednesday,N,N,N,9.26,6.7372,7.997,5.73,21.93
6/9/2022,Thursday,N,N,N,9.46,6.1382,7.3598,7.62,22.86
6/10/2022,Friday,N,N,N,8.255,6.3565,7.7024,8.47,23.43
6/11/2022,Saturday,Y,N,Y,8.67,6.3565,7.7024,11.03,21.95
6/12/2022,Sunday,Y,N,Y,8.67,6.3565,7.7024,7.02,18.32
6/13/2022,Monday,N,N,N,8.67,6.5965,8.0363,8.76,14.3
6/14/2022,Tuesday,N,N,N,8.87,5.7244,7.0172,7.68,11.21
6/15/2022,Wednesday,N,N,N,7.59,5.9505,7.3151,8.77,15.35
6/16/2022,Thursday,N,N,N,7.715,6.1161,7.4935,7.69,18.77
6/17/2022,Friday,N,N,N,7.89,5.5865,6.9107,11.47,20.09
6/18/2022,Saturday,Y,N,Y,7.335,5.5865,6.9107,11.89,20.24
6/19/2022,Sunday,Y,N,Y,7.335,5.5865,6.9107,10.47,19.13
6/20/2022,Monday,N,N,N,7.335,5.5865,6.9107,8.9,18.58
6/21/2022,Tuesday,N,N,N,7.335,5.2632,6.4493,7.27,22.58
6/22/2022,Wednesday,N,N,N,6.615,5.1996,6.3739,10.75,24.9
6/23/2022,Thursday,N,N,N,6.59,4.9323,6.0682,6.51,12.73
6/24/2022,Friday,N,N,N,6.47,4.6155,5.6527,6.46,14.24
6/25/2022,Saturday,Y,N,Y,5.885,4.6155,5.6527,6.36,19.42
6/26/2022,Sunday,Y,N,Y,5.885,4.6155,5.6527,6.59,23.7
6/27/2022,Monday,N,N,N,5.885,4.5539,5.5565,8.11,24.56
6/28/2022,Tuesday,N,N,N,6.065,4.8702,5.947,9.8,22.42
6/29/2022,Wednesday,N,N,N,6.545,4.8165,5.8723,9.41,18.15
6/30/2022,Thursday,N,N,N,6.665,4.36795,5.32975,9.21,20.71
7/1/2022,Friday,N,Y,Y,6.46,4.2675,5.2063,10.15,23.19
7/2/2022,Saturday,Y,N,Y,5.73,4.2675,5.2063,9.93,16.91
7/3/2022,Sunday,Y,N,Y,5.73,4.2675,5.2063,9.76,13.64
7/4/2022,Monday,N,N,N,5.73,4.2675,5.2063,10.05,14.26
7/5/2022,Tuesday,N,N,N,5.73,3.7252,4.6136,8.99,21.49
7/6/2022,Wednesday,N,N,N,5.685,3.834,4.7447,7.15,17.79
7/7/2022,Thursday,N,N,N,5.625,4.0172,4.9455,11.46,24.53
7/8/2022,Friday,N,N,N,5.86,3.7733,4.6302,10.67,25.64
7/9/2022,Saturday,Y,N,Y,6.385,3.7733,4.6302,11.12,25.21
7/10/2022,Sunday,Y,N,Y,6.385,3.7733,4.6302,10.85,23.59
7/11/2022,Monday,N,N,N,6.385,3.2227,3.9649,11.42,24.86
7/12/2022,Tuesday,N,N,N,6.76,3.403,4.1948,13.37,29.65
7/13/2022,Wednesday,N,N,N,6.785,4.0495,4.9737,11.59,24.54
7/14/2022,Thursday,N,N,N,6.63,4.5587,5.6614,10.32,27.87
7/15/2022,Friday,N,N,N,6.855,3.745,4.6291,11.84,29.61
7/16/2022,Saturday,Y,N,Y,6.605,3.745,4.6291,13.84,28.05
7/17/2022,Sunday,Y,N,Y,6.605,3.745,4.6291,14.53,23.54
7/18/2022,Monday,N,N,N,6.605,4.0909,5.0096,12.6,19.59
7/19/2022,Tuesday,N,N,N,7.535,3.9683,4.8482,13.2,28.34
7/20/2022,Wednesday,N,N,N,7.385,4.123,5.032,9.14,25.38
7/21/2022,Thursday,N,N,N,7.56,4.2684,5.2121,11.15,28.02
7/22/2022,Friday,N,N,N,7.945,3.894,4.7476,11.79,23.25
7/23/2022,Saturday,Y,N,Y,8.245,3.894,4.7476,10.79,25.19
7/24/2022,Sunday,Y,N,Y,8.245,3.894,4.7476,11.5,26.93
7/25/2022,Monday,N,N,N,8.245,4.6447,5.6549,12.88,21.75
7/26/2022,Tuesday,N,N,N,8.525,5.3359,6.5207,13.12,24.21
7/27/2022,Wednesday,N,N,N,9.32,5.0725,6.194,13.77,27.98
7/28/2022,Thursday,N,N,N,8.68,5.3334,6.4884,14.01,30.7
7/29/2022,Friday,N,N,N,8.66,4.9529,6.0101,14.85,31.55
7/30/2022,Saturday,Y,N,Y,8.66,4.9529,6.0101,13.89,27.63
7/31/2022,Sunday,Y,N,Y,8.66,4.9529,6.0101,12.2,29.34
8/1/2022,Monday,N,Y,Y,8.365,4.9529,6.0101,13.84,30.48
8/2/2022,Tuesday,N,N,N,8.165,4.3407,5.2895,12.52,23.49
8/3/2022,Wednesday,N,N,N,7.975,3.903,4.761,12.81,28.04
8/4/2022,Thursday,N,N,N,7.825,3.6695,4.4704,8.96,21.05
8/5/2022,Friday,N,N,N,8.365,2.5161,3.0867,7.33,18.21
8/6/2022,Saturday,Y,N,Y,8.185,2.5161,3.0867,6.53,25.94
8/7/2022,Sunday,Y,N,Y,8.185,2.5161,3.0867,12.26,29.94
8/8/2022,Monday,N,N,N,8.185,3.4902,4.2526,12.9,29.17
8/9/2022,Tuesday,N,N,N,7.77,3.339,4.0767,12.41,27.34
8/10/2022,Wednesday,N,N,N,7.875,3.2945,3.9895,15.46,27.75
8/11/2022,Thursday,N,N,N,7.89,3.2446,3.9195,15.45,31.07
8/12/2022,Friday,N,N,N,8.535,2.769,3.3553,13.54,31.33
8/13/2022,Saturday,Y,N,Y,8.75,2.769,3.3553,13.12,30.56
8/14/2022,Sunday,Y,N,Y,8.75,2.769,3.3553,10.98,28.26
8/15/2022,Monday,N,N,N,8.75,2.685,3.2808,10.94,26.82
