Date,Open,High,Low,Close,Adj Close,Volume
3/6/2023," 20,578.80 "," 20,615.50 "," 20,498.50 "," 20,514.80 "," 20,514.80 "," 240,762,000.00 "
3/7/2023," 20,505.50 "," 20,505.50 "," 20,236.50 "," 20,275.50 "," 20,275.50 "," 252,344,800.00 "
3/8/2023," 20,274.60 "," 20,438.20 "," 20,270.40 "," 20,346.50 "," 20,346.50 "," 258,126,000.00 "
3/9/2023," 20,358.80 "," 20,441.00 "," 20,063.90 "," 20,086.70 "," 20,086.70 "," 285,414,800.00 "
3/10/2023," 20,046.20 "," 20,064.70 "," 19,743.50 "," 19,774.90 "," 19,774.90 "," 348,103,000.00 "
3/13/2023," 19,645.50 "," 19,714.20 "," 19,427.50 "," 19,588.90 "," 19,588.90 "," 356,349,500.00 "
3/14/2023," 19,732.90 "," 19,850.60 "," 19,562.30 "," 19,694.20 "," 19,694.20 "," 297,283,300.00 "
3/15/2023," 19,533.00 "," 19,533.00 "," 19,179.40 "," 19,378.80 "," 19,378.80 "," 387,722,500.00 "
3/16/2023," 19,311.30 "," 19,589.40 "," 19,155.80 "," 19,539.00 "," 19,539.00 "," 337,397,200.00 "
3/17/2023," 19,493.00 "," 19,493.00 "," 19,298.00 "," 19,387.70 "," 19,387.70 "," 606,497,500.00 "
3/20/2023," 19,411.80 "," 19,535.60 "," 19,411.80 "," 19,519.40 "," 19,519.40 "," 286,514,000.00 "
3/21/2023," 19,615.50 "," 19,734.70 "," 19,614.70 "," 19,654.90 "," 19,654.90 "," 242,855,700.00 "
3/22/2023," 19,681.30 "," 19,813.00 "," 19,532.80 "," 19,532.80 "," 19,532.80 "," 247,697,000.00 "
3/23/2023," 19,565.90 "," 19,681.80 "," 19,393.10 "," 19,459.90 "," 19,459.90 "," 266,470,700.00 "
3/24/2023," 19,391.60 "," 19,506.60 "," 19,278.60 "," 19,501.50 "," 19,501.50 "," 235,964,900.00 "
3/27/2023," 19,562.70 "," 19,638.60 "," 19,511.20 "," 19,624.70 "," 19,624.70 "," 264,218,600.00 "
3/28/2023," 19,622.90 "," 19,700.20 "," 19,600.50 "," 19,657.50 "," 19,657.50 "," 220,188,500.00 "
3/29/2023," 19,730.30 "," 19,841.30 "," 19,730.30 "," 19,837.70 "," 19,837.70 "," 226,950,600.00 "
3/30/2023," 19,920.40 "," 19,949.10 "," 19,866.10 "," 19,941.00 "," 19,941.00 "," 210,219,500.00 "
3/31/2023," 19,977.50 "," 20,126.50 "," 19,977.50 "," 20,099.90 "," 20,099.90 "," 295,642,300.00 "
4/3/2023," 20,108.40 "," 20,281.20 "," 20,108.40 "," 20,278.30 "," 20,278.30 "," 334,009,100.00 "
4/4/2023," 20,326.40 "," 20,361.30 "," 20,203.30 "," 20,275.80 "," 20,275.80 "," 253,929,700.00 "
4/5/2023," 20,221.40 "," 20,246.30 "," 20,097.60 "," 20,159.60 "," 20,159.60 "," 237,311,100.00 "
4/6/2023," 20,157.20 "," 20,201.60 "," 20,099.80 "," 20,196.70 "," 20,196.70 "," 212,583,400.00 "
4/10/2023," 20,160.30 "," 20,281.10 "," 20,151.90 "," 20,275.80 "," 20,275.80 "," 228,205,600.00 "
4/11/2023," 20,303.90 "," 20,461.70 "," 20,303.90 "," 20,421.90 "," 20,421.90 "," 201,959,500.00 "
4/12/2023," 20,505.80 "," 20,593.50 "," 20,442.70 "," 20,454.30 "," 20,454.30 "," 188,062,200.00 "
4/13/2023," 20,480.20 "," 20,591.90 "," 20,469.60 "," 20,564.50 "," 20,564.50 "," 214,314,900.00 "
4/14/2023," 20,585.30 "," 20,638.20 "," 20,516.00 "," 20,579.90 "," 20,579.90 "," 200,538,000.00 "
4/17/2023," 20,576.70 "," 20,646.90 "," 20,553.40 "," 20,642.00 "," 20,642.00 "," 243,716,600.00 "
4/18/2023," 20,665.50 "," 20,729.50 "," 20,659.00 "," 20,684.70 "," 20,684.70 "," 230,440,000.00 "
4/19/2023," 20,609.10 "," 20,695.00 "," 20,606.80 "," 20,680.80 "," 20,680.80 "," 188,384,700.00 "
4/20/2023," 20,614.50 "," 20,705.30 "," 20,597.10 "," 20,630.70 "," 20,630.70 "," 198,556,700.00 "
4/21/2023," 20,640.50 "," 20,696.50 "," 20,602.30 "," 20,693.20 "," 20,693.20 "," 195,036,300.00 "
4/24/2023," 20,664.90 "," 20,709.60 "," 20,643.20 "," 20,676.70 "," 20,676.70 "," 225,222,700.00 "
4/25/2023," 20,637.00 "," 20,637.00 "," 20,435.50 "," 20,439.90 "," 20,439.90 "," 194,142,700.00 "
4/26/2023," 20,451.60 "," 20,501.50 "," 20,324.50 "," 20,366.70 "," 20,366.70 "," 228,511,300.00 "
4/27/2023," 20,400.80 "," 20,546.70 "," 20,400.80 "," 20,522.60 "," 20,522.60 "," 213,761,600.00 "
4/28/2023," 20,502.30 "," 20,661.00 "," 20,499.50 "," 20,636.50 "," 20,636.50 "," 234,250,900.00 "
5/1/2023," 20,663.70 "," 20,766.90 "," 20,613.30 "," 20,615.10 "," 20,615.10 "," 189,384,700.00 "
5/2/2023," 20,579.20 "," 20,579.20 "," 20,282.10 "," 20,407.60 "," 20,407.60 "," 254,437,000.00 "
5/3/2023," 20,397.30 "," 20,498.90 "," 20,350.00 "," 20,354.70 "," 20,354.70 "," 238,384,500.00 "
5/4/2023," 20,423.70 "," 20,444.20 "," 20,237.20 "," 20,238.20 "," 20,238.20 "," 223,576,300.00 "
5/5/2023," 20,305.40 "," 20,565.60 "," 20,305.40 "," 20,542.00 "," 20,542.00 "," 227,862,200.00 "
5/8/2023," 20,586.60 "," 20,627.80 "," 20,544.20 "," 20,585.20 "," 20,585.20 "," 217,315,900.00 "
5/9/2023," 20,487.30 "," 20,599.00 "," 20,455.50 "," 20,585.70 "," 20,585.70 "," 187,098,600.00 "
5/10/2023," 20,644.30 "," 20,644.30 "," 20,399.50 "," 20,499.30 "," 20,499.30 "," 214,002,200.00 "
5/11/2023," 20,440.00 "," 20,444.70 "," 20,328.40 "," 20,417.60 "," 20,417.60 "," 219,530,400.00 "
5/12/2023," 20,448.60 "," 20,492.10 "," 20,346.90 "," 20,419.60 "," 20,419.60 "," 194,640,200.00 "
5/15/2023," 20,431.80 "," 20,544.10 "," 20,431.80 "," 20,540.00 "," 20,540.00 "," 235,032,100.00 "
5/16/2023," 20,452.20 "," 20,452.20 "," 20,236.80 "," 20,242.10 "," 20,242.10 "," 205,406,500.00 "
5/17/2023," 20,282.90 "," 20,297.30 "," 20,158.70 "," 20,296.40 "," 20,296.40 "," 193,198,200.00 "
5/18/2023," 20,262.80 "," 20,302.90 "," 20,171.00 "," 20,297.10 "," 20,297.10 "," 208,292,000.00 "
5/19/2023," 20,356.00 "," 20,399.60 "," 20,306.70 "," 20,351.10 "," 20,351.10 "," 174,612,100.00 "
5/23/2023," 20,312.50 "," 20,327.50 "," 20,138.60 "," 20,146.00 "," 20,146.00 "," 241,493,000.00 "
5/24/2023," 20,063.90 "," 20,063.90 "," 19,898.80 "," 19,927.70 "," 19,927.70 "," 207,572,600.00 "
5/25/2023," 19,879.20 "," 19,879.20 "," 19,717.40 "," 19,774.10 "," 19,774.10 "," 178,511,300.00 "
5/26/2023," 19,840.40 "," 19,944.10 "," 19,832.80 "," 19,920.30 "," 19,920.30 "," 186,378,200.00 "
5/29/2023," 19,929.00 "," 19,991.90 "," 19,929.00 "," 19,968.00 "," 19,968.00 "," 53,333,800.00 "
5/30/2023," 19,919.10 "," 19,936.50 "," 19,708.40 "," 19,739.70 "," 19,739.70 "," 176,191,200.00 "
5/31/2023," 19,674.70 "," 19,674.70 "," 19,522.60 "," 19,572.20 "," 19,572.20 "," 383,419,700.00 "
6/1/2023," 19,573.00 "," 19,735.20 "," 19,542.60 "," 19,672.30 "," 19,672.30 "," 199,567,300.00 "
6/2/2023," 19,783.20 "," 20,032.10 "," 19,783.20 "," 20,024.60 "," 20,024.60 "," 232,220,500.00 "
6/5/2023," 20,045.90 "," 20,068.30 "," 19,926.10 "," 19,931.60 "," 19,931.60 "," 217,525,700.00 "
6/6/2023," 19,925.90 "," 20,059.50 "," 19,911.60 "," 20,055.60 "," 20,055.60 "," 197,427,000.00 "
6/7/2023," 20,068.70 "," 20,150.00 "," 19,955.60 "," 19,983.70 "," 19,983.70 "," 200,207,800.00 "
6/8/2023," 19,994.80 "," 19,996.30 "," 19,855.30 "," 19,942.70 "," 19,942.70 "," 185,562,900.00 "
6/9/2023," 19,940.00 "," 19,976.10 "," 19,857.40 "," 19,892.10 "," 19,892.10 "," 162,962,100.00 "
6/12/2023," 19,862.60 "," 19,933.60 "," 19,805.90 "," 19,921.30 "," 19,921.30 "," 212,148,400.00 "
6/13/2023," 19,998.30 "," 20,099.20 "," 19,975.90 "," 19,990.40 "," 19,990.40 "," 205,098,400.00 "
6/14/2023," 20,027.80 "," 20,098.50 "," 19,930.30 "," 20,015.10 "," 20,015.10 "," 212,250,000.00 "
6/15/2023," 19,986.10 "," 20,057.40 "," 19,952.20 "," 20,027.40 "," 20,027.40 "," 199,331,900.00 "
6/16/2023," 20,057.30 "," 20,112.40 "," 19,973.20 "," 19,975.40 "," 19,975.40 "," 499,628,700.00 "
6/19/2023," 19,983.70 "," 19,985.20 "," 19,917.60 "," 19,934.20 "," 19,934.20 "," 51,027,700.00 "
6/20/2023," 19,881.90 "," 19,881.90 "," 19,739.80 "," 19,754.10 "," 19,754.10 "," 234,693,800.00 "
6/21/2023," 19,718.60 "," 19,761.70 "," 19,656.10 "," 19,706.00 "," 19,706.00 "," 222,469,800.00 "
6/22/2023," 19,638.50 "," 19,638.50 "," 19,545.60 "," 19,580.90 "," 19,580.90 "," 213,520,500.00 "
6/23/2023," 19,511.40 "," 19,511.40 "," 19,406.50 "," 19,418.20 "," 19,418.20 "," 205,268,400.00 "
6/26/2023," 19,400.70 "," 19,630.50 "," 19,400.70 "," 19,587.30 "," 19,587.30 "," 207,613,200.00 "
6/27/2023," 19,606.70 "," 19,757.40 "," 19,579.10 "," 19,733.10 "," 19,733.10 "," 177,727,100.00 "
6/28/2023," 19,749.40 "," 19,818.90 "," 19,706.50 "," 19,818.90 "," 19,818.90 "," 180,146,900.00 "
6/29/2023," 19,820.30 "," 19,914.50 "," 19,790.40 "," 19,913.20 "," 19,913.20 "," 173,336,900.00 "
6/30/2023," 19,973.40 "," 20,178.80 "," 19,973.40 "," 20,155.30 "," 20,155.30 "," 220,958,700.00 "
7/4/2023," 20,180.30 "," 20,227.70 "," 20,176.60 "," 20,204.90 "," 20,204.90 "," 71,685,700.00 "
7/5/2023," 20,177.80 "," 20,177.80 "," 20,086.20 "," 20,103.90 "," 20,103.90 "," 190,949,600.00 "
7/6/2023," 20,006.10 "," 20,006.10 "," 19,757.60 "," 19,810.70 "," 19,810.70 "," 215,164,300.00 "
7/7/2023," 19,740.80 "," 19,911.30 "," 19,719.60 "," 19,831.00 "," 19,831.00 "," 203,482,400.00 "
7/10/2023," 19,820.70 "," 19,863.30 "," 19,798.80 "," 19,822.50 "," 19,822.50 "," 186,459,900.00 "
7/11/2023," 19,857.60 "," 19,882.50 "," 19,820.70 "," 19,878.60 "," 19,878.60 "," 190,110,200.00 "
7/12/2023," 19,957.30 "," 20,092.70 "," 19,938.10 "," 20,070.80 "," 20,070.80 "," 221,857,300.00 "
7/13/2023," 20,119.80 "," 20,294.30 "," 20,119.80 "," 20,277.60 "," 20,277.60 "," 206,193,800.00 "
7/14/2023," 20,311.00 "," 20,336.60 "," 20,234.20 "," 20,262.10 "," 20,262.10 "," 196,626,900.00 "
7/17/2023," 20,231.80 "," 20,256.80 "," 20,192.60 "," 20,226.80 "," 20,226.80 "," 205,999,200.00 "
7/18/2023," 20,252.50 "," 20,380.00 "," 20,243.90 "," 20,376.60 "," 20,376.60 "," 248,005,400.00 "
7/19/2023," 20,401.50 "," 20,497.40 "," 20,401.50 "," 20,491.20 "," 20,491.20 "," 184,128,300.00 "
7/20/2023," 20,487.80 "," 20,507.40 "," 20,412.40 "," 20,436.90 "," 20,436.90 "," 190,154,700.00 "
7/21/2023," 20,488.30 "," 20,562.00 "," 20,479.30 "," 20,547.50 "," 20,547.50 "," 192,841,400.00 "
7/24/2023," 20,573.70 "," 20,623.90 "," 20,551.50 "," 20,582.10 "," 20,582.10 "," 192,374,100.00 "
7/25/2023," 20,590.20 "," 20,612.20 "," 20,543.50 "," 20,551.50 "," 20,551.50 "," 197,296,500.00 "
7/26/2023," 20,514.80 "," 20,596.20 "," 20,492.40 "," 20,561.60 "," 20,561.60 "," 208,307,300.00 "
7/27/2023," 20,603.50 "," 20,610.60 "," 20,370.50 "," 20,385.50 "," 20,385.50 "," 200,254,200.00 "
7/28/2023," 20,472.40 "," 20,578.40 "," 20,449.50 "," 20,519.40 "," 20,519.40 "," 201,665,100.00 "
7/31/2023," 20,541.80 "," 20,677.30 "," 20,541.80 "," 20,626.60 "," 20,626.60 "," 224,123,400.00 "
8/1/2023," 20,570.60 "," 20,585.90 "," 20,468.70 "," 20,532.90 "," 20,532.90 "," 188,166,500.00 "
8/2/2023," 20,423.50 "," 20,423.50 "," 20,148.20 "," 20,218.20 "," 20,218.20 "," 220,650,100.00 "
8/3/2023," 20,163.80 "," 20,163.80 "," 20,077.50 "," 20,120.70 "," 20,120.70 "," 191,898,700.00 "
8/4/2023," 20,155.90 "," 20,356.60 "," 20,146.40 "," 20,236.00 "," 20,236.00 "," 217,548,900.00 "
8/8/2023," 20,187.80 "," 20,223.60 "," 20,089.90 "," 20,206.00 "," 20,206.00 "," 227,909,500.00 "
8/9/2023," 20,230.20 "," 20,317.20 "," 20,211.80 "," 20,275.30 "," 20,275.30 "," 188,600,200.00 "
8/10/2023," 20,353.40 "," 20,444.60 "," 20,279.70 "," 20,342.90 "," 20,342.90 "," 209,810,300.00 "
8/11/2023," 20,300.50 "," 20,415.00 "," 20,293.50 "," 20,407.60 "," 20,407.60 "," 164,371,100.00 "
8/14/2023," 20,337.70 "," 20,338.80 "," 20,237.90 "," 20,290.50 "," 20,290.50 "," 194,938,800.00 "
8/15/2023," 20,190.20 "," 20,190.20 "," 19,888.30 "," 19,899.80 "," 19,899.80 "," 216,307,200.00 "
8/16/2023," 19,857.30 "," 19,965.70 "," 19,852.00 "," 19,899.10 "," 19,899.10 "," 191,254,000.00 "
8/17/2023," 19,956.40 "," 20,008.90 "," 19,792.50 "," 19,812.20 "," 19,812.20 "," 167,615,100.00 "
8/18/2023," 19,746.30 "," 19,845.30 "," 19,683.90 "," 19,818.40 "," 19,818.40 "," 174,024,900.00 "
8/21/2023," 19,837.60 "," 19,875.70 "," 19,733.50 "," 19,784.90 "," 19,784.90 "," 201,363,500.00 "
8/22/2023," 19,820.40 "," 19,820.40 "," 19,675.10 "," 19,691.20 "," 19,691.20 "," 162,812,800.00 "
8/23/2023," 19,718.80 "," 19,907.30 "," 19,713.50 "," 19,879.80 "," 19,879.80 "," 184,846,600.00 "
8/24/2023," 19,862.00 "," 19,900.90 "," 19,775.80 "," 19,775.80 "," 19,775.80 "," 180,708,000.00 "
8/25/2023," 19,838.10 "," 19,883.60 "," 19,681.80 "," 19,835.80 "," 19,835.80 "," 147,497,500.00 "
8/28/2023," 19,900.30 "," 20,038.60 "," 19,900.30 "," 20,025.10 "," 20,025.10 "," 161,416,000.00 "
8/29/2023," 20,014.30 "," 20,290.80 "," 19,999.60 "," 20,290.40 "," 20,290.40 "," 175,093,600.00 "
8/30/2023," 20,319.40 "," 20,403.40 "," 20,309.40 "," 20,330.30 "," 20,330.30 "," 149,122,100.00 "
8/31/2023," 20,392.70 "," 20,426.70 "," 20,286.60 "," 20,292.60 "," 20,292.60 "," 295,670,100.00 "
9/1/2023," 20,398.80 "," 20,575.40 "," 20,398.80 "," 20,545.40 "," 20,545.40 "," 208,562,600.00 "
9/5/2023," 20,521.40 "," 20,546.40 "," 20,412.90 "," 20,413.80 "," 20,413.80 "," 207,766,100.00 "
9/6/2023," 20,375.10 "," 20,375.10 "," 20,181.60 "," 20,227.00 "," 20,227.00 "," 203,759,200.00 "
9/7/2023," 20,175.60 "," 20,224.70 "," 20,119.40 "," 20,132.10 "," 20,132.10 "," 229,427,100.00 "
9/8/2023," 20,118.80 "," 20,161.10 "," 20,066.40 "," 20,074.70 "," 20,074.70 "," 161,860,900.00 "
9/11/2023," 20,117.70 "," 20,222.90 "," 20,096.90 "," 20,182.80 "," 20,182.80 "," 182,505,900.00 "
9/12/2023," 20,154.30 "," 20,267.90 "," 20,154.30 "," 20,223.10 "," 20,223.10 "," 204,613,300.00 "
9/13/2023," 20,228.80 "," 20,298.70 "," 20,202.70 "," 20,278.90 "," 20,278.90 "," 203,489,100.00 "
9/14/2023," 20,370.40 "," 20,576.50 "," 20,370.40 "," 20,567.80 "," 20,567.80 "," 240,479,500.00 "
9/15/2023," 20,558.50 "," 20,652.20 "," 20,534.50 "," 20,622.30 "," 20,622.30 "," 511,260,500.00 "
9/18/2023," 20,592.80 "," 20,598.60 "," 20,449.10 "," 20,492.80 "," 20,492.80 "," 209,947,200.00 "
9/19/2023," 20,447.70 "," 20,447.70 "," 20,203.30 "," 20,218.90 "," 20,218.90 "," 204,462,900.00 "
9/20/2023," 20,238.30 "," 20,351.50 "," 20,214.40 "," 20,214.70 "," 20,214.70 "," 168,205,300.00 "
9/21/2023," 20,115.00 "," 20,115.00 "," 19,791.60 "," 19,791.60 "," 19,791.60 "," 234,089,500.00 "
9/22/2023," 19,852.10 "," 19,898.90 "," 19,769.30 "," 19,780.00 "," 19,780.00 "," 175,034,100.00 "
9/25/2023," 19,733.70 "," 19,850.20 "," 19,671.80 "," 19,800.60 "," 19,800.60 "," 223,278,100.00 "
9/26/2023," 19,729.10 "," 19,774.70 "," 19,555.50 "," 19,556.20 "," 19,556.20 "," 232,673,700.00 "
9/27/2023," 19,590.40 "," 19,633.40 "," 19,341.40 "," 19,436.00 "," 19,436.00 "," 234,124,200.00 "
9/28/2023," 19,424.20 "," 19,629.00 "," 19,409.60 "," 19,590.70 "," 19,590.70 "," 212,463,200.00 "
9/29/2023," 19,671.30 "," 19,707.60 "," 19,529.90 "," 19,541.30 "," 19,541.30 "," 244,108,100.00 "
10/2/2023," 19,520.90 "," 19,520.90 "," 19,145.30 "," 19,177.20 "," 19,177.20 "," 240,239,600.00 "
10/3/2023," 19,094.60 "," 19,125.90 "," 18,945.80 "," 19,020.90 "," 19,020.90 "," 227,841,300.00 "
10/4/2023," 19,017.70 "," 19,052.20 "," 18,847.10 "," 19,034.80 "," 19,034.80 "," 215,488,300.00 "
10/5/2023," 18,999.50 "," 19,157.50 "," 18,997.80 "," 19,137.80 "," 19,137.80 "," 191,165,600.00 "
10/6/2023," 19,079.60 "," 19,283.80 "," 18,907.60 "," 19,246.10 "," 19,246.10 "," 171,571,500.00 "
10/10/2023," 19,304.10 "," 19,573.00 "," 19,304.10 "," 19,501.20 "," 19,501.20 "," 211,061,100.00 "
10/11/2023," 19,557.50 "," 19,669.60 "," 19,541.70 "," 19,663.80 "," 19,663.80 "," 203,638,900.00 "
10/12/2023," 19,673.60 "," 19,702.10 "," 19,410.50 "," 19,500.20 "," 19,500.20 "," 149,020,600.00 "
10/13/2023," 19,620.50 "," 19,659.10 "," 19,435.00 "," 19,462.90 "," 19,462.90 "," 178,223,300.00 "
10/16/2023," 19,498.10 "," 19,643.10 "," 19,426.90 "," 19,620.80 "," 19,620.80 "," 192,172,100.00 "
10/17/2023," 19,561.60 "," 19,768.60 "," 19,552.20 "," 19,692.80 "," 19,692.80 "," 195,977,300.00 "
10/18/2023," 19,670.10 "," 19,670.10 "," 19,434.30 "," 19,450.70 "," 19,450.70 "," 189,308,900.00 "
10/19/2023," 19,448.60 "," 19,505.20 "," 19,327.10 "," 19,348.80 "," 19,348.80 "," 193,909,500.00 "
10/20/2023," 19,309.50 "," 19,309.50 "," 19,115.60 "," 19,115.60 "," 19,115.60 "," 200,966,000.00 "
10/23/2023," 19,042.90 "," 19,193.40 "," 18,937.60 "," 19,046.70 "," 19,046.70 "," 194,662,500.00 "
10/24/2023," 19,091.20 "," 19,139.20 "," 18,952.20 "," 18,986.50 "," 18,986.50 "," 191,869,600.00 "
10/25/2023," 18,929.70 "," 19,090.80 "," 18,922.40 "," 18,947.90 "," 18,947.90 "," 182,306,500.00 "
10/26/2023," 18,918.10 "," 18,987.40 "," 18,811.30 "," 18,875.30 "," 18,875.30 "," 193,011,000.00 "
10/27/2023," 18,916.10 "," 18,927.40 "," 18,692.10 "," 18,737.40 "," 18,737.40 "," 169,618,100.00 "
10/30/2023," 18,794.50 "," 18,966.80 "," 18,762.30 "," 18,856.80 "," 18,856.80 "," 175,898,200.00 "
10/31/2023," 18,883.80 "," 18,928.20 "," 18,823.90 "," 18,873.50 "," 18,873.50 "," 255,771,100.00 "
11/1/2023," 18,926.20 "," 19,089.70 "," 18,907.70 "," 19,079.00 "," 19,079.00 "," 211,870,500.00 "
11/2/2023," 19,162.40 "," 19,640.10 "," 19,162.40 "," 19,626.30 "," 19,626.30 "," 223,991,900.00 "
11/3/2023," 19,701.30 "," 19,888.40 "," 19,690.30 "," 19,824.90 "," 19,824.90 "," 241,029,200.00 "
11/6/2023," 19,850.30 "," 19,905.40 "," 19,710.00 "," 19,743.90 "," 19,743.90 "," 178,950,300.00 "
11/7/2023," 19,701.30 "," 19,701.30 "," 19,530.70 "," 19,575.60 "," 19,575.60 "," 228,639,800.00 "
11/8/2023," 19,566.40 "," 19,646.00 "," 19,479.40 "," 19,530.20 "," 19,530.20 "," 196,549,500.00 "
11/9/2023," 19,578.80 "," 19,791.10 "," 19,578.80 "," 19,587.40 "," 19,587.40 "," 204,740,300.00 "
11/10/2023," 19,596.20 "," 19,655.90 "," 19,503.20 "," 19,654.50 "," 19,654.50 "," 170,463,500.00 "
11/13/2023," 19,637.70 "," 19,775.60 "," 19,606.30 "," 19,709.20 "," 19,709.20 "," 149,713,900.00 "
11/14/2023," 19,863.50 "," 20,071.00 "," 19,863.50 "," 20,023.70 "," 20,023.70 "," 223,084,300.00 "
11/15/2023," 20,061.00 "," 20,139.30 "," 20,035.40 "," 20,057.90 "," 20,057.90 "," 218,852,500.00 "
11/16/2023," 20,051.50 "," 20,089.50 "," 19,969.90 "," 20,053.10 "," 20,053.10 "," 216,366,800.00 "
11/17/2023," 20,096.50 "," 20,206.60 "," 20,096.50 "," 20,175.80 "," 20,175.80 "," 190,919,700.00 "
11/20/2023," 20,166.20 "," 20,262.00 "," 20,125.90 "," 20,246.50 "," 20,246.50 "," 165,146,100.00 "
11/21/2023," 20,222.80 "," 20,259.50 "," 20,104.30 "," 20,110.00 "," 20,110.00 "," 192,164,500.00 "
11/22/2023," 20,123.20 "," 20,168.70 "," 20,048.90 "," 20,114.00 "," 20,114.00 "," 200,963,400.00 "
11/23/2023," 20,101.90 "," 20,179.30 "," 20,101.90 "," 20,116.70 "," 20,116.70 "," 48,635,800.00 "
11/24/2023," 20,091.70 "," 20,156.70 "," 20,070.50 "," 20,103.10 "," 20,103.10 "," 119,816,500.00 "
11/27/2023," 20,103.70 "," 20,106.50 "," 20,031.80 "," 20,032.70 "," 20,032.70 "," 218,137,000.00 "
11/28/2023," 19,955.70 "," 20,076.00 "," 19,918.50 "," 20,036.80 "," 20,036.80 "," 215,593,500.00 "
11/29/2023," 20,063.30 "," 20,156.30 "," 20,042.70 "," 20,116.20 "," 20,116.20 "," 203,591,400.00 "
11/30/2023," 20,157.60 "," 20,244.20 "," 20,107.30 "," 20,236.30 "," 20,236.30 "," 397,333,600.00 "
12/1/2023," 20,208.10 "," 20,459.70 "," 20,154.90 "," 20,452.90 "," 20,452.90 "," 227,706,700.00 "
12/4/2023," 20,407.00 "," 20,473.20 "," 20,341.40 "," 20,410.20 "," 20,410.20 "," 254,110,400.00 "
12/5/2023," 20,382.60 "," 20,453.70 "," 20,361.20 "," 20,375.90 "," 20,375.90 "," 235,689,300.00 "
12/6/2023," 20,392.70 "," 20,492.10 "," 20,271.60 "," 20,274.20 "," 20,274.20 "," 257,432,800.00 "
12/7/2023," 20,301.60 "," 20,315.80 "," 20,236.50 "," 20,278.50 "," 20,278.50 "," 241,437,600.00 "
12/8/2023," 20,271.60 "," 20,376.60 "," 20,265.80 "," 20,331.50 "," 20,331.50 "," 215,407,200.00 "
12/11/2023," 20,304.80 "," 20,319.50 "," 20,209.30 "," 20,318.40 "," 20,318.40 "," 255,014,500.00 "
12/12/2023," 20,308.00 "," 20,308.00 "," 20,162.10 "," 20,233.80 "," 20,233.80 "," 236,956,300.00 "
12/13/2023," 20,217.20 "," 20,629.70 "," 20,125.10 "," 20,629.50 "," 20,629.50 "," 253,693,200.00 "
12/14/2023," 20,682.10 "," 20,842.40 "," 20,682.10 "," 20,778.80 "," 20,778.80 "," 314,329,900.00 "
12/15/2023," 20,784.00 "," 20,784.00 "," 20,499.50 "," 20,529.20 "," 20,529.20 "," 584,631,200.00 "
12/18/2023," 20,543.80 "," 20,676.20 "," 20,543.80 "," 20,622.70 "," 20,622.70 "," 223,826,100.00 "
12/19/2023," 20,651.70 "," 20,848.80 "," 20,651.70 "," 20,839.60 "," 20,839.60 "," 207,254,000.00 "
12/20/2023," 20,821.00 "," 20,891.90 "," 20,598.60 "," 20,600.80 "," 20,600.80 "," 252,490,000.00 "
12/21/2023," 20,663.70 "," 20,810.00 "," 20,663.70 "," 20,765.70 "," 20,765.70 "," 219,444,700.00 "
12/22/2023," 20,796.90 "," 20,938.70 "," 20,796.90 "," 20,881.20 "," 20,881.20 "," 185,515,900.00 "
12/27/2023," 20,879.00 "," 21,091.10 "," 20,879.00 "," 21,015.90 "," 21,015.90 "," 154,654,900.00 "
12/28/2023," 20,976.00 "," 21,022.80 "," 20,914.50 "," 20,929.40 "," 20,929.40 "," 149,852,600.00 "
12/29/2023," 20,921.40 "," 20,965.90 "," 20,860.30 "," 20,958.40 "," 20,958.40 "," 135,138,200.00 "
1/2/2024," 20,904.30 "," 20,937.20 "," 20,823.60 "," 20,872.10 "," 20,872.10 "," 211,253,000.00 "
1/3/2024," 20,804.00 "," 20,892.10 "," 20,707.90 "," 20,818.60 "," 20,818.60 "," 191,328,700.00 "
1/4/2024," 20,820.50 "," 20,949.30 "," 20,793.60 "," 20,871.40 "," 20,871.40 "," 176,417,700.00 "
1/5/2024," 20,850.70 "," 21,014.80 "," 20,839.30 "," 20,937.60 "," 20,937.60 "," 167,507,900.00 "
1/8/2024," 20,917.30 "," 21,076.40 "," 20,875.20 "," 21,074.90 "," 21,074.90 "," 200,466,900.00 "
1/9/2024," 21,023.50 "," 21,023.50 "," 20,880.40 "," 20,971.00 "," 20,971.00 "," 194,678,700.00 "
1/10/2024," 20,965.00 "," 21,030.60 "," 20,965.00 "," 20,989.40 "," 20,989.40 "," 178,595,700.00 "
1/11/2024," 20,992.70 "," 21,023.40 "," 20,773.10 "," 20,918.40 "," 20,918.40 "," 195,342,900.00 "
1/12/2024," 20,965.70 "," 21,140.90 "," 20,957.20 "," 20,990.20 "," 20,990.20 "," 212,930,700.00 "
1/15/2024," 20,966.90 "," 21,073.60 "," 20,932.50 "," 21,061.90 "," 21,061.90 "," 83,460,200.00 "
1/16/2024," 20,998.70 "," 21,006.10 "," 20,843.00 "," 20,948.10 "," 20,948.10 "," 217,215,600.00 "
1/17/2024," 20,847.60 "," 20,847.60 "," 20,594.20 "," 20,695.00 "," 20,695.00 "," 211,740,300.00 "
1/18/2024," 20,725.90 "," 20,782.30 "," 20,659.00 "," 20,756.70 "," 20,756.70 "," 192,480,400.00 "
1/19/2024," 20,763.20 "," 20,909.10 "," 20,676.50 "," 20,906.50 "," 20,906.50 "," 208,802,400.00 "
